position_id,trade_id,security,portfolio,expected_quantity,actual_quantity,as_of_date,source,split
271,TRD100270,RELIANCE,EQ-CORE-01,750,750,2026-08-20,CUSTODIAN,TRAIN
272,TRD100271,TATASTEEL,EQ-CORE-02,750,750,2026-08-11,CUSTODIAN,TRAIN
273,TRD100272,ICICIBANK,EQ-INDEX-04,2000,2000,2026-08-03,CUSTODIAN,TRAIN
274,TRD100273,ITC,EQ-ALPHA-03,2000,2000,2026-08-21,CUSTODIAN,TRAIN
275,TRD100274,WIPRO,EQ-CORE-01,1000,1000,2026-08-06,CUSTODIAN,TRAIN
276,TRD100275,HDFCBANK,EQ-CORE-02,2000,2000,2026-08-16,CUSTODIAN,TRAIN
277,TRD100276,RELIANCE,EQ-CORE-02,750,750,2026-08-21,CUSTODIAN,TRAIN
278,TRD100277,MARUTI,EQ-CORE-02,1000,1000,2026-08-12,CUSTODIAN,TRAIN
279,TRD100278,LT,EQ-CORE-01,2000,2000,2026-08-11,CUSTODIAN,TRAIN
280,TRD100279,BHARTIARTL,EQ-ALPHA-03,2000,2000,2026-08-08,CUSTODIAN,TRAIN
281,TRD100280,RELIANCE,EQ-INDEX-04,750,750,2026-08-22,CUSTODIAN,TRAIN
282,TRD100281,LT,EQ-ALPHA-03,100,100,2026-08-15,CUSTODIAN,TRAIN
283,TRD100282,HINDUNILVR,EQ-CORE-02,1500,1500,2026-08-14,CUSTODIAN,TEST
284,TRD100283,LT,EQ-ALPHA-03,750,750,2026-08-18,CUSTODIAN,TEST
285,TRD100284,INFY,EQ-ALPHA-03,200,200,2026-08-12,CUSTODIAN,TRAIN
286,TRD100285,HDFCBANK,EQ-CORE-02,1500,1500,2026-08-03,CUSTODIAN,TRAIN
287,TRD100286,HINDUNILVR,EQ-CORE-02,2000,2000,2026-08-06,CUSTODIAN,TRAIN
288,TRD100287,TATASTEEL,EQ-ALPHA-03,1000,1000,2026-08-21,CUSTODIAN,TRAIN
289,TRD100288,LT,EQ-CORE-01,2000,2000,2026-08-11,CUSTODIAN,TRAIN
290,TRD100289,SBIN,EQ-CORE-01,200,200,2026-08-20,CUSTODIAN,TRAIN
291,TRD100290,ICICIBANK,EQ-CORE-02,500,500,2026-08-20,CUSTODIAN,TEST
292,TRD100291,INFY,EQ-CORE-01,500,500,2026-08-05,CUSTODIAN,TRAIN
293,TRD100292,SBIN,EQ-INDEX-04,1500,1500,2026-08-08,CUSTODIAN,TEST
294,TRD100293,WIPRO,EQ-INDEX-04,250,250,2026-08-19,CUSTODIAN,TEST
295,TRD100294,SBIN,EQ-ALPHA-03,250,250,2026-08-19,CUSTODIAN,TRAIN
296,TRD100295,AXISBANK,EQ-ALPHA-03,2000,2000,2026-08-09,CUSTODIAN,TEST
297,TRD100296,ICICIBANK,EQ-INDEX-04,750,750,2026-08-17,CUSTODIAN,TRAIN
298,TRD100297,LT,EQ-INDEX-04,750,750,2026-08-20,CUSTODIAN,TRAIN
299,TRD100298,MARUTI,EQ-CORE-01,1000,1000,2026-08-06,CUSTODIAN,TRAIN
300,TRD100299,WIPRO,EQ-ALPHA-03,200,200,2026-08-16,CUSTODIAN,TRAIN
301,TRD100300,HDFCBANK,EQ-ALPHA-03,500,500,2026-08-10,CUSTODIAN,TEST
302,TRD100301,TCS,EQ-CORE-02,500,500,2026-08-18,CUSTODIAN,TRAIN
303,TRD100302,TCS,EQ-CORE-02,1500,1500,2026-08-17,CUSTODIAN,TEST
304,TRD100303,LT,EQ-CORE-02,250,250,2026-08-17,CUSTODIAN,TEST
305,TRD100304,SBIN,EQ-CORE-02,750,750,2026-08-04,CUSTODIAN,TEST
306,TRD100305,TATASTEEL,EQ-INDEX-04,250,250,2026-08-07,CUSTODIAN,TRAIN
307,TRD100306,INFY,EQ-CORE-01,750,750,2026-08-02,CUSTODIAN,TRAIN
308,TRD100307,ICICIBANK,EQ-INDEX-04,2000,2580,2026-08-19,CUSTODIAN,TEST
309,TRD100308,MARUTI,EQ-CORE-02,2000,2000,2026-08-05,CUSTODIAN,TEST
310,TRD100309,KOTAKBANK,EQ-ALPHA-03,750,750,2026-08-02,CUSTODIAN,TRAIN
311,TRD100310,AXISBANK,EQ-INDEX-04,500,500,2026-08-22,CUSTODIAN,TRAIN
312,TRD100311,TCS,EQ-INDEX-04,1500,4200,2026-08-07,CUSTODIAN,TRAIN
313,TRD100312,TATASTEEL,EQ-INDEX-04,500,500,2026-08-14,CUSTODIAN,TRAIN
314,TRD100313,SBIN,EQ-ALPHA-03,750,0,2026-08-20,MISSING,TRAIN
315,TRD100314,WIPRO,EQ-ALPHA-03,500,500,2026-08-05,CUSTODIAN,TRAIN
316,TRD100315,BHARTIARTL,EQ-ALPHA-03,750,750,2026-08-22,CUSTODIAN,TRAIN
317,TRD100316,HDFCBANK,EQ-ALPHA-03,250,450,2026-08-16,CUSTODIAN,TRAIN
318,TRD100317,WIPRO,EQ-CORE-01,2000,2000,2026-08-08,CUSTODIAN,TRAIN
319,TRD100318,LT,EQ-CORE-01,1000,1000,2026-08-20,CUSTODIAN,TEST
320,TRD100319,AXISBANK,EQ-CORE-01,250,250,2026-08-18,CUSTODIAN,TEST
321,TRD100320,WIPRO,EQ-CORE-01,2000,2000,2026-08-18,CUSTODIAN,TRAIN
322,TRD100321,INFY,EQ-INDEX-04,1500,1500,2026-08-03,CUSTODIAN,TRAIN
323,TRD100322,WIPRO,EQ-CORE-02,100,100,2026-08-02,CUSTODIAN,TRAIN
324,TRD100323,RELIANCE,EQ-CORE-01,1500,1500,2026-08-05,CUSTODIAN,TRAIN
325,TRD100324,TATASTEEL,EQ-CORE-02,2000,4400,2026-08-15,CUSTODIAN,TRAIN
326,TRD100325,SBIN,EQ-CORE-01,1500,1500,2026-08-14,CUSTODIAN,TEST
327,TRD100326,KOTAKBANK,EQ-CORE-02,1000,1000,2026-08-19,CUSTODIAN,TRAIN
328,TRD100327,MARUTI,EQ-INDEX-04,100,100,2026-08-11,CUSTODIAN,TRAIN
329,TRD100328,MARUTI,EQ-ALPHA-03,500,500,2026-08-13,CUSTODIAN,TEST
330,TRD100329,TATASTEEL,EQ-CORE-01,200,200,2026-08-15,CUSTODIAN,TRAIN
331,TRD100330,HDFCBANK,EQ-CORE-01,200,200,2026-08-03,CUSTODIAN,TRAIN
332,TRD100331,WIPRO,EQ-CORE-02,100,100,2026-08-09,CUSTODIAN,TRAIN
333,TRD100332,INFY,EQ-ALPHA-03,750,750,2026-08-20,CUSTODIAN,TEST
334,TRD100333,ICICIBANK,EQ-INDEX-04,250,250,2026-08-18,CUSTODIAN,TRAIN
335,TRD100334,ICICIBANK,EQ-CORE-02,100,100,2026-08-20,CUSTODIAN,TRAIN
336,TRD100335,LT,EQ-INDEX-04,2000,2000,2026-08-13,CUSTODIAN,TRAIN
337,TRD100336,WIPRO,EQ-CORE-02,1500,1500,2026-08-11,CUSTODIAN,TRAIN
338,TRD100337,HDFCBANK,EQ-CORE-01,500,500,2026-08-06,CUSTODIAN,TRAIN
339,TRD100338,BHARTIARTL,EQ-ALPHA-03,250,250,2026-08-10,CUSTODIAN,TEST
340,TRD100339,TATASTEEL,EQ-CORE-02,2000,3600,2026-08-04,CUSTODIAN,TRAIN
341,TRD100340,ICICIBANK,EQ-CORE-01,1500,1500,2026-08-21,CUSTODIAN,TEST
342,TRD100341,HINDUNILVR,EQ-CORE-01,500,500,2026-08-12,CUSTODIAN,TRAIN
343,TRD100342,TATASTEEL,EQ-INDEX-04,500,500,2026-08-05,CUSTODIAN,TRAIN
344,TRD100343,WIPRO,EQ-ALPHA-03,500,500,2026-08-09,CUSTODIAN,TRAIN
345,TRD100344,BHARTIARTL,EQ-ALPHA-03,2000,2000,2026-08-13,CUSTODIAN,TRAIN
346,TRD100345,LT,EQ-CORE-02,2000,2000,2026-08-17,CUSTODIAN,TEST
347,TRD100346,SBIN,EQ-CORE-02,1500,1500,2026-08-09,CUSTODIAN,TEST
348,TRD100347,ICICIBANK,EQ-CORE-02,1500,1500,2026-08-08,CUSTODIAN,TEST
349,TRD100348,AXISBANK,EQ-ALPHA-03,500,500,2026-08-22,CUSTODIAN,TRAIN
350,TRD100349,HINDUNILVR,EQ-INDEX-04,2000,2000,2026-08-22,CUSTODIAN,TEST
351,TRD100350,INFY,EQ-CORE-02,1000,1000,2026-08-19,CUSTODIAN,TRAIN
352,TRD100351,LT,EQ-CORE-01,100,100,2026-08-04,CUSTODIAN,TRAIN
353,TRD100352,BHARTIARTL,EQ-CORE-02,250,250,2026-08-09,CUSTODIAN,TEST
354,TRD100353,HDFCBANK,EQ-INDEX-04,2000,2000,2026-08-21,CUSTODIAN,TRAIN
355,TRD100354,RELIANCE,EQ-CORE-01,100,0,2026-08-15,MISSING,TRAIN
356,TRD100355,LT,EQ-CORE-01,750,750,2026-08-15,CUSTODIAN,TRAIN
357,TRD100356,LT,EQ-ALPHA-03,250,250,2026-08-21,CUSTODIAN,TEST
358,TRD100357,ICICIBANK,EQ-CORE-02,1500,1500,2026-08-14,CUSTODIAN,TRAIN
359,TRD100358,ICICIBANK,EQ-CORE-01,200,200,2026-08-22,CUSTODIAN,TRAIN
360,TRD100359,BHARTIARTL,EQ-CORE-01,1500,1500,2026-08-04,CUSTODIAN,TRAIN
361,TRD100360,TCS,EQ-CORE-01,2000,2000,2026-08-22,CUSTODIAN,TEST
362,TRD100361,HDFCBANK,EQ-ALPHA-03,500,500,2026-08-20,CUSTODIAN,TRAIN
363,TRD100362,TATASTEEL,EQ-CORE-01,200,200,2026-08-10,CUSTODIAN,TEST
364,TRD100363,TATASTEEL,EQ-CORE-02,1000,1000,2026-08-08,CUSTODIAN,TRAIN
365,TRD100364,TATASTEEL,EQ-INDEX-04,200,460,2026-08-20,CUSTODIAN,TRAIN
366,TRD100365,BHARTIARTL,EQ-ALPHA-03,250,250,2026-08-04,CUSTODIAN,TRAIN
367,TRD100366,TCS,EQ-INDEX-04,1500,1500,2026-08-04,CUSTODIAN,TEST
368,TRD100367,RELIANCE,EQ-CORE-02,750,0,2026-08-16,MISSING,TRAIN
369,TRD100368,LT,EQ-INDEX-04,1500,1500,2026-08-20,CUSTODIAN,TRAIN
370,TRD100369,HINDUNILVR,EQ-ALPHA-03,750,750,2026-08-04,CUSTODIAN,TRAIN
371,TRD100370,BHARTIARTL,EQ-CORE-01,250,250,2026-08-12,CUSTODIAN,TRAIN
372,TRD100371,RELIANCE,EQ-CORE-02,750,750,2026-08-10,CUSTODIAN,TRAIN
373,TRD100372,INFY,EQ-INDEX-04,1500,0,2026-08-19,MISSING,TRAIN
374,TRD100373,RELIANCE,EQ-ALPHA-03,200,200,2026-08-04,CUSTODIAN,TRAIN
375,TRD100374,RELIANCE,EQ-CORE-02,750,750,2026-08-04,CUSTODIAN,TRAIN
376,TRD100375,KOTAKBANK,EQ-ALPHA-03,1500,1500,2026-08-10,CUSTODIAN,TEST
377,TRD100376,INFY,EQ-ALPHA-03,200,200,2026-08-10,CUSTODIAN,TRAIN
378,TRD100377,HINDUNILVR,EQ-INDEX-04,200,200,2026-08-09,CUSTODIAN,TRAIN
379,TRD100378,ITC,EQ-ALPHA-03,200,248,2026-08-02,CUSTODIAN,TRAIN
380,TRD100379,HINDUNILVR,EQ-CORE-02,1000,0,2026-08-15,MISSING,TRAIN
381,TRD100380,SBIN,EQ-ALPHA-03,500,500,2026-08-07,CUSTODIAN,TRAIN
382,TRD100381,WIPRO,EQ-INDEX-04,2000,2000,2026-08-09,CUSTODIAN,TRAIN
383,TRD100382,MARUTI,EQ-CORE-02,1500,1500,2026-08-20,CUSTODIAN,TRAIN
384,TRD100383,WIPRO,EQ-ALPHA-03,2000,2000,2026-08-08,CUSTODIAN,TRAIN
385,TRD100384,MARUTI,EQ-ALPHA-03,1500,1500,2026-08-06,CUSTODIAN,TRAIN
386,TRD100385,ICICIBANK,EQ-INDEX-04,250,250,2026-08-14,CUSTODIAN,TRAIN
387,TRD100386,AXISBANK,EQ-CORE-01,1500,1500,2026-08-15,CUSTODIAN,TRAIN
388,TRD100387,WIPRO,EQ-ALPHA-03,200,200,2026-08-09,CUSTODIAN,TRAIN
389,TRD100388,KOTAKBANK,EQ-INDEX-04,100,100,2026-08-22,CUSTODIAN,TRAIN
390,TRD100389,HINDUNILVR,EQ-CORE-02,1500,1500,2026-08-05,CUSTODIAN,TRAIN
391,TRD100390,ITC,EQ-CORE-02,1000,1000,2026-08-20,CUSTODIAN,TRAIN
392,TRD100391,RELIANCE,EQ-CORE-01,2000,2000,2026-08-15,CUSTODIAN,TRAIN
393,TRD100392,SBIN,EQ-INDEX-04,750,750,2026-08-08,CUSTODIAN,TEST
394,TRD100393,ITC,EQ-CORE-01,200,200,2026-08-16,CUSTODIAN,TEST
395,TRD100394,RELIANCE,EQ-CORE-01,200,200,2026-08-12,CUSTODIAN,TEST
396,TRD100395,TATASTEEL,EQ-ALPHA-03,500,500,2026-08-19,CUSTODIAN,TRAIN
397,TRD100396,ITC,EQ-CORE-02,500,500,2026-08-22,CUSTODIAN,TRAIN
398,TRD100397,BHARTIARTL,EQ-INDEX-04,100,100,2026-08-08,CUSTODIAN,TRAIN
399,TRD100398,RELIANCE,EQ-CORE-01,500,500,2026-08-04,CUSTODIAN,TEST
400,TRD100399,SBIN,EQ-INDEX-04,1000,1000,2026-08-05,CUSTODIAN,TRAIN
401,TRD100400,AXISBANK,EQ-ALPHA-03,1500,1500,2026-08-20,CUSTODIAN,TRAIN
402,TRD100401,MARUTI,EQ-CORE-01,2000,2000,2026-08-11,CUSTODIAN,TRAIN
403,TRD100402,SBIN,EQ-ALPHA-03,200,200,2026-08-05,CUSTODIAN,TRAIN
404,TRD100403,LT,EQ-INDEX-04,1500,1755,2026-08-06,CUSTODIAN,TRAIN
405,TRD100404,INFY,EQ-CORE-02,2000,2000,2026-08-22,CUSTODIAN,TEST
406,TRD100405,ICICIBANK,EQ-CORE-01,250,250,2026-08-16,CUSTODIAN,TRAIN
407,TRD100406,RELIANCE,EQ-INDEX-04,2000,2000,2026-08-14,CUSTODIAN,TRAIN
408,TRD100407,KOTAKBANK,EQ-CORE-02,2000,2000,2026-08-16,CUSTODIAN,TRAIN
409,TRD100408,AXISBANK,EQ-CORE-01,100,100,2026-08-09,CUSTODIAN,TRAIN
410,TRD100409,HDFCBANK,EQ-INDEX-04,750,750,2026-08-16,CUSTODIAN,TRAIN
411,TRD100410,AXISBANK,EQ-CORE-01,200,200,2026-08-19,CUSTODIAN,TRAIN
412,TRD100411,LT,EQ-CORE-02,500,500,2026-08-05,CUSTODIAN,TRAIN
413,TRD100412,MARUTI,EQ-INDEX-04,100,100,2026-08-13,CUSTODIAN,TRAIN
414,TRD100413,HINDUNILVR,EQ-ALPHA-03,500,500,2026-08-20,CUSTODIAN,TRAIN
415,TRD100414,INFY,EQ-ALPHA-03,250,250,2026-08-08,CUSTODIAN,TRAIN
416,TRD100415,AXISBANK,EQ-ALPHA-03,250,250,2026-08-11,CUSTODIAN,TRAIN
417,TRD100416,INFY,EQ-CORE-02,1500,1500,2026-08-10,CUSTODIAN,TRAIN
418,TRD100417,HDFCBANK,EQ-INDEX-04,250,250,2026-08-09,CUSTODIAN,TRAIN
419,TRD100418,INFY,EQ-CORE-01,750,750,2026-08-14,CUSTODIAN,TRAIN
420,TRD100419,BHARTIARTL,EQ-INDEX-04,750,750,2026-08-13,CUSTODIAN,TRAIN
421,TRD100420,AXISBANK,EQ-INDEX-04,100,100,2026-08-04,CUSTODIAN,TRAIN
422,TRD100421,MARUTI,EQ-INDEX-04,200,200,2026-08-14,CUSTODIAN,TRAIN
423,TRD100422,ITC,EQ-CORE-02,750,750,2026-08-11,CUSTODIAN,TRAIN
424,TRD100423,HINDUNILVR,EQ-CORE-01,1000,1000,2026-08-03,CUSTODIAN,TEST
425,TRD100424,RELIANCE,EQ-INDEX-04,200,200,2026-08-07,CUSTODIAN,TRAIN
426,TRD100425,BHARTIARTL,EQ-ALPHA-03,500,500,2026-08-06,CUSTODIAN,TRAIN
427,TRD100426,MARUTI,EQ-CORE-01,750,750,2026-08-13,CUSTODIAN,TRAIN
428,TRD100427,KOTAKBANK,EQ-CORE-02,250,300,2026-08-22,CUSTODIAN,TRAIN
429,TRD100428,KOTAKBANK,EQ-INDEX-04,200,200,2026-08-02,CUSTODIAN,TRAIN
430,TRD100429,INFY,EQ-CORE-01,500,500,2026-08-16,CUSTODIAN,TEST
431,TRD100430,MARUTI,EQ-CORE-02,200,200,2026-08-15,CUSTODIAN,TRAIN
432,TRD100431,TCS,EQ-ALPHA-03,500,500,2026-08-05,CUSTODIAN,TRAIN
433,TRD100432,TATASTEEL,EQ-CORE-02,750,750,2026-08-06,CUSTODIAN,TRAIN
434,TRD100433,LT,EQ-ALPHA-03,100,100,2026-08-07,CUSTODIAN,TRAIN
435,TRD100434,KOTAKBANK,EQ-INDEX-04,250,250,2026-08-21,CUSTODIAN,TRAIN
436,TRD100435,TCS,EQ-INDEX-04,200,200,2026-08-05,CUSTODIAN,TRAIN
437,TRD100436,BHARTIARTL,EQ-CORE-01,1000,1000,2026-08-09,CUSTODIAN,TEST
438,TRD100437,LT,EQ-ALPHA-03,750,750,2026-08-02,CUSTODIAN,TRAIN
439,TRD100438,LT,EQ-CORE-01,500,500,2026-08-11,CUSTODIAN,TRAIN
440,TRD100439,ITC,EQ-CORE-01,1500,1500,2026-08-18,CUSTODIAN,TRAIN
441,TRD100440,SBIN,EQ-ALPHA-03,1000,1000,2026-08-20,CUSTODIAN,TEST
442,TRD100441,HINDUNILVR,EQ-CORE-01,2000,2000,2026-08-04,CUSTODIAN,TRAIN
443,TRD100442,ICICIBANK,EQ-ALPHA-03,500,500,2026-08-03,CUSTODIAN,TRAIN
444,TRD100443,BHARTIARTL,EQ-CORE-02,1500,1500,2026-08-19,CUSTODIAN,TRAIN
445,TRD100444,TCS,EQ-ALPHA-03,750,750,2026-08-08,CUSTODIAN,TRAIN
446,TRD100445,AXISBANK,EQ-CORE-02,200,200,2026-08-15,CUSTODIAN,TRAIN
447,TRD100446,HDFCBANK,EQ-CORE-01,200,200,2026-08-05,CUSTODIAN,TRAIN
448,TRD100447,KOTAKBANK,EQ-CORE-01,250,250,2026-08-06,CUSTODIAN,TEST
449,TRD100448,ITC,EQ-ALPHA-03,1000,1000,2026-08-10,CUSTODIAN,TEST
450,TRD100449,WIPRO,EQ-ALPHA-03,750,750,2026-08-05,CUSTODIAN,TRAIN
451,TRD100450,ICICIBANK,EQ-CORE-01,200,200,2026-08-20,CUSTODIAN,TRAIN
452,TRD100451,ITC,EQ-ALPHA-03,1000,1000,2026-08-20,CUSTODIAN,TRAIN
453,TRD100452,ICICIBANK,EQ-CORE-01,200,200,2026-08-05,CUSTODIAN,TRAIN
454,TRD100453,MARUTI,EQ-INDEX-04,100,100,2026-08-17,CUSTODIAN,TRAIN
455,TRD100454,INFY,EQ-CORE-02,100,100,2026-08-22,CUSTODIAN,TEST
456,TRD100455,HDFCBANK,EQ-CORE-01,1500,1500,2026-08-12,CUSTODIAN,TRAIN
457,TRD100456,TCS,EQ-INDEX-04,100,100,2026-08-18,CUSTODIAN,TEST
458,TRD100457,TATASTEEL,EQ-CORE-01,2000,2000,2026-08-11,CUSTODIAN,TRAIN
459,TRD100458,RELIANCE,EQ-CORE-02,1000,1000,2026-08-20,CUSTODIAN,TEST
460,TRD100459,SBIN,EQ-CORE-02,2000,2000,2026-08-08,CUSTODIAN,TRAIN
461,TRD100460,RELIANCE,EQ-CORE-01,1500,1500,2026-08-19,CUSTODIAN,TRAIN
462,TRD100461,RELIANCE,EQ-CORE-02,1500,1500,2026-08-11,CUSTODIAN,TRAIN
463,TRD100462,BHARTIARTL,EQ-ALPHA-03,2000,2000,2026-08-06,CUSTODIAN,TRAIN
464,TRD100463,RELIANCE,EQ-ALPHA-03,500,500,2026-08-18,CUSTODIAN,TEST
465,TRD100464,WIPRO,EQ-INDEX-04,200,200,2026-08-18,CUSTODIAN,TEST
466,TRD100465,AXISBANK,EQ-ALPHA-03,100,100,2026-08-07,CUSTODIAN,TRAIN
467,TRD100466,MARUTI,EQ-ALPHA-03,1000,1000,2026-08-14,CUSTODIAN,TRAIN
468,TRD100467,ITC,EQ-CORE-01,750,750,2026-08-08,CUSTODIAN,TRAIN
469,TRD100468,TCS,EQ-CORE-01,250,250,2026-08-12,CUSTODIAN,TRAIN
470,TRD100469,HINDUNILVR,EQ-CORE-01,500,500,2026-08-16,CUSTODIAN,TRAIN
471,TRD100470,INFY,EQ-CORE-02,750,750,2026-08-21,CUSTODIAN,TRAIN
472,TRD100471,INFY,EQ-CORE-01,200,200,2026-08-13,CUSTODIAN,TRAIN
473,TRD100472,ICICIBANK,EQ-CORE-02,250,250,2026-08-14,CUSTODIAN,TRAIN
474,TRD100473,ITC,EQ-CORE-01,200,200,2026-08-06,CUSTODIAN,TRAIN
475,TRD100474,MARUTI,EQ-CORE-01,500,500,2026-08-14,CUSTODIAN,TEST
476,TRD100475,TATASTEEL,EQ-INDEX-04,200,200,2026-08-04,CUSTODIAN,TRAIN
477,TRD100476,TCS,EQ-CORE-02,1000,1000,2026-08-16,CUSTODIAN,TRAIN
478,TRD100477,MARUTI,EQ-INDEX-04,1500,1500,2026-08-14,CUSTODIAN,TRAIN
479,TRD100478,SBIN,EQ-INDEX-04,500,500,2026-08-10,CUSTODIAN,TRAIN
480,TRD100479,RELIANCE,EQ-INDEX-04,500,500,2026-08-17,CUSTODIAN,TRAIN
481,TRD100480,TCS,EQ-CORE-02,750,750,2026-08-15,CUSTODIAN,TEST
482,TRD100481,BHARTIARTL,EQ-ALPHA-03,1000,1000,2026-08-17,CUSTODIAN,TRAIN
483,TRD100482,ICICIBANK,EQ-CORE-01,250,250,2026-08-21,CUSTODIAN,TEST
484,TRD100483,RELIANCE,EQ-CORE-02,2000,2000,2026-08-20,CUSTODIAN,TEST
485,TRD100484,HDFCBANK,EQ-INDEX-04,500,500,2026-08-03,CUSTODIAN,TEST
486,TRD100485,TATASTEEL,EQ-ALPHA-03,250,250,2026-08-20,CUSTODIAN,TRAIN
487,TRD100486,WIPRO,EQ-CORE-02,1000,1000,2026-08-20,CUSTODIAN,TRAIN
488,TRD100487,LT,EQ-CORE-01,750,750,2026-08-03,CUSTODIAN,TEST
489,TRD100488,AXISBANK,EQ-ALPHA-03,500,500,2026-08-17,CUSTODIAN,TEST
490,TRD100489,HINDUNILVR,EQ-CORE-01,250,250,2026-08-07,CUSTODIAN,TRAIN
491,TRD100490,INFY,EQ-CORE-01,250,250,2026-08-18,CUSTODIAN,TRAIN
492,TRD100491,WIPRO,EQ-ALPHA-03,1500,1500,2026-08-12,CUSTODIAN,TRAIN
493,TRD100492,INFY,EQ-ALPHA-03,1500,1500,2026-08-17,CUSTODIAN,TRAIN
494,TRD100493,WIPRO,EQ-INDEX-04,1000,1000,2026-08-20,CUSTODIAN,TRAIN
495,TRD100494,WIPRO,EQ-INDEX-04,750,750,2026-08-02,CUSTODIAN,TRAIN
496,TRD100495,INFY,EQ-CORE-01,1000,3200,2026-08-21,CUSTODIAN,TRAIN
497,TRD100496,INFY,EQ-ALPHA-03,1000,1000,2026-08-09,CUSTODIAN,TRAIN
498,TRD100497,KOTAKBANK,EQ-ALPHA-03,200,200,2026-08-22,CUSTODIAN,TRAIN
499,TRD100498,RELIANCE,EQ-ALPHA-03,750,750,2026-08-04,CUSTODIAN,TRAIN
500,TRD100499,WIPRO,EQ-INDEX-04,100,100,2026-08-17,CUSTODIAN,TRAIN
501,TRD100500,TATASTEEL,EQ-INDEX-04,1500,1500,2026-08-14,CUSTODIAN,TRAIN
502,TRD100501,MARUTI,EQ-CORE-02,2000,2000,2026-08-20,CUSTODIAN,TEST
503,TRD100502,ITC,EQ-CORE-01,200,540,2026-08-03,CUSTODIAN,TEST
504,TRD100503,ICICIBANK,EQ-CORE-02,200,200,2026-08-07,CUSTODIAN,TRAIN
505,TRD100504,LT,EQ-CORE-01,200,200,2026-08-21,CUSTODIAN,TRAIN
506,TRD100505,KOTAKBANK,EQ-CORE-01,250,250,2026-08-15,CUSTODIAN,TEST
507,TRD100506,SBIN,EQ-ALPHA-03,500,500,2026-08-15,CUSTODIAN,TRAIN
508,TRD100507,ICICIBANK,EQ-INDEX-04,500,500,2026-08-14,CUSTODIAN,TEST
509,TRD100508,RELIANCE,EQ-INDEX-04,1000,1000,2026-08-04,CUSTODIAN,TEST
510,TRD100509,TCS,EQ-CORE-01,100,100,2026-08-22,CUSTODIAN,TRAIN
511,TRD100510,MARUTI,EQ-INDEX-04,200,200,2026-08-14,CUSTODIAN,TRAIN
512,TRD100511,TCS,EQ-CORE-02,1500,1500,2026-08-14,CUSTODIAN,TRAIN
513,TRD100512,RELIANCE,EQ-ALPHA-03,750,750,2026-08-10,CUSTODIAN,TEST
514,TRD100513,INFY,EQ-INDEX-04,200,200,2026-08-13,CUSTODIAN,TRAIN
515,TRD100514,LT,EQ-INDEX-04,100,100,2026-08-18,CUSTODIAN,TRAIN
516,TRD100515,ITC,EQ-CORE-02,750,750,2026-08-03,CUSTODIAN,TRAIN
517,TRD100516,HINDUNILVR,EQ-CORE-02,2000,2000,2026-08-07,CUSTODIAN,TRAIN
518,TRD100517,RELIANCE,EQ-CORE-02,1500,1860,2026-08-15,CUSTODIAN,TRAIN
519,TRD100518,SBIN,EQ-ALPHA-03,200,200,2026-08-19,CUSTODIAN,TRAIN
520,TRD100519,LT,EQ-INDEX-04,2000,2000,2026-08-02,CUSTODIAN,TEST
521,TRD100520,BHARTIARTL,EQ-CORE-01,250,250,2026-08-20,CUSTODIAN,TRAIN
522,TRD100521,AXISBANK,EQ-INDEX-04,200,360,2026-08-19,CUSTODIAN,TRAIN
523,TRD100522,BHARTIARTL,EQ-CORE-02,2000,2000,2026-08-17,CUSTODIAN,TRAIN
524,TRD100523,BHARTIARTL,EQ-INDEX-04,250,250,2026-08-14,CUSTODIAN,TRAIN
525,TRD100524,WIPRO,EQ-ALPHA-03,500,500,2026-08-17,CUSTODIAN,TEST
526,TRD100525,SBIN,EQ-CORE-01,750,750,2026-08-17,CUSTODIAN,TRAIN
527,TRD100526,INFY,EQ-ALPHA-03,750,750,2026-08-16,CUSTODIAN,TRAIN
528,TRD100527,AXISBANK,EQ-INDEX-04,200,200,2026-08-08,CUSTODIAN,TRAIN
529,TRD100528,MARUTI,EQ-ALPHA-03,100,100,2026-08-07,CUSTODIAN,TRAIN
530,TRD100529,INFY,EQ-CORE-02,100,0,2026-08-08,MISSING,TRAIN
531,TRD100530,ITC,EQ-ALPHA-03,100,100,2026-08-08,CUSTODIAN,TRAIN
532,TRD100531,LT,EQ-CORE-01,1500,1500,2026-08-05,CUSTODIAN,TRAIN
533,TRD100532,SBIN,EQ-ALPHA-03,2000,2000,2026-08-07,CUSTODIAN,TEST
534,TRD100533,INFY,EQ-CORE-01,750,750,2026-08-04,CUSTODIAN,TRAIN
535,TRD100534,RELIANCE,EQ-CORE-02,250,250,2026-08-08,CUSTODIAN,TRAIN
536,TRD100535,ICICIBANK,EQ-CORE-02,1500,1500,2026-08-02,CUSTODIAN,TRAIN
537,TRD100536,AXISBANK,EQ-ALPHA-03,100,100,2026-08-21,CUSTODIAN,TRAIN
538,TRD100537,TATASTEEL,EQ-CORE-02,1500,1500,2026-08-16,CUSTODIAN,TRAIN
539,TRD100538,ICICIBANK,EQ-ALPHA-03,1500,1500,2026-08-02,CUSTODIAN,TRAIN
540,TRD100539,ICICIBANK,EQ-ALPHA-03,200,200,2026-08-12,CUSTODIAN,TEST
541,TRD100540,ICICIBANK,EQ-CORE-01,750,750,2026-08-18,CUSTODIAN,TRAIN
542,TRD100541,KOTAKBANK,EQ-INDEX-04,1000,1290,2026-08-02,CUSTODIAN,TRAIN
