trade_id,trade_date,security,isin,ticker,quantity,price,trade_value,counterparty,portfolio,booking_status,settlement_date,side,confirmed_price,confirmed_quantity,confirmed_trade_date,confirmed_counterparty,confirmation_status,split
TRD100115,2026-08-06,KOTAKBANK,INE100115,KOTAKBANK,200,1948.99,389798.0,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-07,BUY,1948.99,200,2026-08-06,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100116,2026-08-20,RELIANCE,INE100116,RELIANCE,1500,2849.09,4273635.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-21,BUY,2849.09,1500,2026-08-20,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD100117,2026-08-15,HDFCBANK,INE100117,HDFCBANK,750,1678.67,1259002.5,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-16,SELL,1678.67,750,2026-08-15,ICICI-CUST,RECEIVED,TEST
TRD100118,2026-08-18,HINDUNILVR,INE100118,HINDUNILVR,500,2743.54,1371770.0,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-19,SELL,2743.54,500,2026-08-18,HDFC-CUST,RECEIVED,TRAIN
TRD100119,2026-08-06,MARUTI,INE100119,MARUTI,250,12924.37,3231092.5,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-07,SELL,12924.37,250,2026-08-06,KOTAK-CUST,RECEIVED,TRAIN
TRD100120,2026-08-13,TCS,INE100120,TCS,2000,4128.52,8257040.0,KOTAK-CUST,EQ-INDEX-04,BOOKED,2026-08-14,SELL,4128.52,2000,2026-08-13,KOTAK-CUST,RECEIVED,TRAIN
TRD100121,2026-08-11,TCS,INE100121,TCS,100,4136.8,413680.0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-12,BUY,4136.8,100,2026-08-11,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100122,2026-08-19,TCS,INE100122,TCS,500,4139.78,2069890.0,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-20,SELL,4139.78,500,2026-08-19,MORGANSTANLEY-BROKER,RECEIVED,TEST
TRD100123,2026-08-06,AXISBANK,INE100123,AXISBANK,100,1183.36,118336.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-07,SELL,1183.36,100,2026-08-06,DEUTSCHE-BROKER,RECEIVED,TEST
TRD100124,2026-08-16,INFY,INE100124,INFY,1500,1892.85,2839275.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-17,SELL,1892.85,1500,2026-08-16,ICICI-CUST,RECEIVED,TRAIN
TRD100125,2026-08-04,BHARTIARTL,INE100125,BHARTIARTL,1000,1687.38,1687380.0,HDFC-CUST,EQ-ALPHA-03,BOOKED,2026-08-05,SELL,1687.38,1000,2026-08-04,HDFC-CUST,RECEIVED,TRAIN
TRD100126,2026-08-13,WIPRO,INE100126,WIPRO,2000,609.06,1218120.0,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-14,SELL,609.06,2000,2026-08-13,MORGANSTANLEY-BROKER,RECEIVED,TEST
TRD100127,2026-08-04,TCS,INE100127,TCS,1000,4110.55,4110550.0,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-05,SELL,4110.55,1000,2026-08-04,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD100128,2026-08-12,BHARTIARTL,INE100128,BHARTIARTL,100,1685.12,168512.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-13,SELL,1685.12,100,2026-08-12,KOTAK-CUST,RECEIVED,TRAIN
TRD100129,2026-08-18,HINDUNILVR,INE100129,HINDUNILVR,100,2737.46,273746.0,HDFC-CUST,EQ-ALPHA-03,BOOKED,2026-08-19,SELL,2737.46,100,2026-08-18,HDFC-CUST,RECEIVED,TRAIN
TRD100130,2026-08-21,TATASTEEL,INE100130,TATASTEEL,2000,171.8,343600.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-22,BUY,171.8,2000,2026-08-22,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100131,2026-08-03,ICICIBANK,INE100131,ICICIBANK,100,1241.45,124145.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-04,SELL,1255.72,175,2026-08-03,HDFC-CUST,RECEIVED,TEST
TRD100132,2026-08-10,TCS,INE100132,TCS,250,4120.68,1030170.0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-11,SELL,4120.68,250,2026-08-10,MORGANSTANLEY-BROKER,RECEIVED,TEST
TRD100133,2026-08-08,MARUTI,INE100133,MARUTI,2000,13042.34,26084680.0,DEUTSCHE-BROKER,EQ-CORE-02,BOOKED,2026-08-09,SELL,13042.34,2000,2026-08-08,DEUTSCHE-BROKER,RECEIVED,TEST
TRD100134,2026-08-09,HDFCBANK,INE100134,HDFCBANK,250,1681.3,420325.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-10,SELL,1681.3,250,2026-08-09,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD100135,2026-08-10,MARUTI,INE100135,MARUTI,100,12951.81,1295181.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-11,BUY,12951.81,100,2026-08-10,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100136,2026-08-18,ITC,INE100136,ITC,2000,468.17,936340.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-19,SELL,468.17,2000,2026-08-18,MORGANSTANLEY-BROKER,RECEIVED,TEST
TRD100137,2026-08-08,TATASTEEL,INE100137,TATASTEEL,1000,173.09,173090.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-09,BUY,173.09,1000,2026-08-08,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100138,2026-08-16,MARUTI,INE100138,MARUTI,1500,12920.77,19381155.0,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-17,SELL,13140.25,1575,2026-08-16,NOMURA-BROKER,RECEIVED,TRAIN
TRD100139,2026-08-02,KOTAKBANK,INE100139,KOTAKBANK,250,1955.61,488902.5,HDFC-CUST,EQ-ALPHA-03,BOOKED,2026-08-03,BUY,1955.61,250,2026-08-02,HDFC-CUST,RECEIVED,TRAIN
TRD100140,2026-08-15,MARUTI,INE100140,MARUTI,2000,12928.04,25856080.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-16,SELL,12928.04,2000,2026-08-15,ICICI-CUST,RECEIVED,TRAIN
TRD100141,2026-08-09,MARUTI,INE100141,MARUTI,250,12924.81,3231202.5,KOTAK-CUST,EQ-INDEX-04,BOOKED,2026-08-10,BUY,12924.81,250,2026-08-09,ICICI-CUST,RECEIVED,TRAIN
TRD100142,2026-08-18,MARUTI,INE100142,MARUTI,1000,13025.73,13025730.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-19,SELL,13025.73,1000,2026-08-18,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD100143,2026-08-08,MARUTI,INE100143,MARUTI,100,12995.25,1299525.0,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-09,BUY,12995.25,100,2026-08-08,NOMURA-BROKER,RECEIVED,TRAIN
TRD100144,2026-08-04,WIPRO,INE100144,WIPRO,200,609.95,121990.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-05,SELL,609.95,200,2026-08-04,NOMURA-BROKER,RECEIVED,TRAIN
TRD100145,2026-08-02,INFY,INE100145,INFY,750,1897.93,1423447.5,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-03,SELL,,,,,MISSING,TEST
TRD100146,2026-08-08,SBIN,INE100146,SBIN,1000,845.01,845010.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-09,BUY,845.01,1000,2026-08-08,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100147,2026-08-13,INFY,INE100147,INFY,250,1882.34,470585.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-14,SELL,1882.34,250,2026-08-13,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100148,2026-08-21,TATASTEEL,INE100148,TATASTEEL,250,171.99,42997.5,KOTAK-CUST,EQ-INDEX-04,BOOKED,2026-08-22,SELL,171.99,250,2026-08-21,KOTAK-CUST,RECEIVED,TEST
TRD100149,2026-08-15,KOTAKBANK,INE100149,KOTAKBANK,100,1963.5,196350.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-16,BUY,1963.5,100,2026-08-15,KOTAK-CUST,RECEIVED,TRAIN
TRD100150,2026-08-10,ITC,INE100150,ITC,1000,471.19,471190.0,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-11,SELL,471.19,1000,2026-08-10,NOMURA-BROKER,RECEIVED,TRAIN
TRD100151,2026-08-13,ITC,INE100151,ITC,750,467.49,350617.5,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-14,BUY,467.49,750,2026-08-13,DEUTSCHE-BROKER,RECEIVED,TEST
TRD100152,2026-08-10,BHARTIARTL,INE100152,BHARTIARTL,1000,1691.66,1691660.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-11,SELL,1691.66,1000,2026-08-10,ICICI-CUST,RECEIVED,TEST
TRD100153,2026-08-16,RELIANCE,INE100153,RELIANCE,100,2862.2,286220.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-17,SELL,2862.2,100,2026-08-16,KOTAK-CUST,RECEIVED,TRAIN
TRD100154,2026-08-05,HDFCBANK,INE100154,HDFCBANK,500,1677.23,838615.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-06,BUY,1677.23,500,2026-08-05,NOMURA-BROKER,RECEIVED,TRAIN
TRD100155,2026-08-12,ICICIBANK,INE100155,ICICIBANK,2000,1235.01,2470020.0,NOMURA-BROKER,EQ-CORE-02,BOOKED,2026-08-13,BUY,1235.01,2000,2026-08-12,NOMURA-BROKER,RECEIVED,TRAIN
TRD100156,2026-08-14,TATASTEEL,INE100156,TATASTEEL,750,172.15,129112.5,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-15,BUY,172.15,750,2026-08-14,HDFC-CUST,RECEIVED,TRAIN
TRD100157,2026-08-09,HINDUNILVR,INE100157,HINDUNILVR,1000,2746.45,2746450.0,HDFC-CUST,EQ-ALPHA-03,BOOKED,2026-08-10,SELL,2746.45,1000,2026-08-09,HDFC-CUST,RECEIVED,TEST
TRD100158,2026-08-11,HINDUNILVR,INE100158,HINDUNILVR,750,2752.37,2064277.5,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-12,BUY,2800.92,750,2026-08-11,ICICI-CUST,RECEIVED,TEST
TRD100159,2026-08-13,INFY,INE100159,INFY,500,1897.11,948555.0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-14,BUY,1897.11,500,2026-08-13,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100160,2026-08-18,HINDUNILVR,INE100160,HINDUNILVR,1500,2732.25,4098375.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-19,SELL,2732.25,1500,2026-08-18,ICICI-CUST,RECEIVED,TRAIN
TRD100161,2026-08-21,KOTAKBANK,INE100161,KOTAKBANK,750,1957.35,1468012.5,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-22,BUY,1957.35,750,2026-08-22,KOTAK-CUST,RECEIVED,TEST
TRD100162,2026-08-18,ITC,INE100162,ITC,100,469.46,46946.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-19,BUY,481.68,100,2026-08-18,KOTAK-CUST,RECEIVED,TEST
TRD100163,2026-08-10,KOTAKBANK,INE100163,KOTAKBANK,2000,1963.71,3927420.0,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-11,BUY,1963.71,2000,2026-08-10,NOMURA-BROKER,RECEIVED,TEST
TRD100164,2026-08-10,INFY,INE100164,INFY,100,1898.74,189874.0,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-11,BUY,1898.74,100,2026-08-10,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD100165,2026-08-12,HDFCBANK,INE100165,HDFCBANK,250,1673.33,418332.5,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-13,BUY,1673.33,250,2026-08-12,NOMURA-BROKER,RECEIVED,TRAIN
TRD100166,2026-08-16,TATASTEEL,INE100166,TATASTEEL,1500,172.72,259080.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-17,SELL,167.72,1500,2026-08-16,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100167,2026-08-15,RELIANCE,INE100167,RELIANCE,1000,2842.44,2842440.0,HDFC-CUST,EQ-ALPHA-03,BOOKED,2026-08-16,BUY,2842.44,1000,2026-08-15,HDFC-CUST,RECEIVED,TRAIN
TRD100168,2026-08-21,KOTAKBANK,INE100168,KOTAKBANK,1000,1956.57,1956570.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-22,SELL,1956.57,1200,2026-08-21,KOTAK-CUST,RECEIVED,TRAIN
TRD100169,2026-08-15,ICICIBANK,INE100169,ICICIBANK,500,1246.61,623305.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-16,BUY,1246.61,500,2026-08-15,ICICI-CUST,RECEIVED,TEST
TRD100170,2026-08-05,RELIANCE,INE100170,RELIANCE,1000,2843.19,2843190.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-06,BUY,2843.19,1000,2026-08-05,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100171,2026-08-08,MARUTI,INE100171,MARUTI,500,12991.21,6495605.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-09,BUY,12991.21,500,2026-08-08,KOTAK-CUST,RECEIVED,TRAIN
TRD100172,2026-08-18,ICICIBANK,INE100172,ICICIBANK,250,1246.85,311712.5,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-19,BUY,1246.85,250,2026-08-18,KOTAK-CUST,RECEIVED,TEST
TRD100173,2026-08-12,KOTAKBANK,INE100173,KOTAKBANK,100,1948.5,194850.0,HDFC-CUST,EQ-ALPHA-03,BOOKED,2026-08-13,BUY,1948.5,100,2026-08-12,HDFC-CUST,RECEIVED,TRAIN
TRD100174,2026-08-14,INFY,INE100174,INFY,750,1881.84,1411380.0,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-15,BUY,1881.84,750,2026-08-14,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100175,2026-08-17,ITC,INE100175,ITC,2000,470.2,940400.0,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-18,SELL,470.2,2000,2026-08-17,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100176,2026-08-02,LT,INE100176,LT,500,3696.54,1848270.0,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-03,SELL,3696.54,500,2026-08-02,NOMURA-BROKER,RECEIVED,TRAIN
TRD100177,2026-08-16,KOTAKBANK,INE100177,KOTAKBANK,100,1947.11,194711.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-17,BUY,1947.11,100,2026-08-16,DEUTSCHE-BROKER,RECEIVED,TEST
TRD100178,2026-08-03,ITC,INE100178,ITC,2000,466.9,933800.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-04,BUY,466.9,2000,2026-08-03,KOTAK-CUST,RECEIVED,TRAIN
TRD100179,2026-08-19,INFY,INE100179,INFY,750,1892.65,1419487.5,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-20,SELL,1892.65,750,2026-08-19,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100180,2026-08-20,AXISBANK,INE100180,AXISBANK,750,1179.7,884775.0,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-21,BUY,1179.7,750,2026-08-20,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD100181,2026-08-08,MARUTI,INE100181,MARUTI,500,12970.92,6485460.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-09,SELL,12970.92,500,2026-08-08,DEUTSCHE-BROKER,RECEIVED,TEST
TRD100182,2026-08-11,BHARTIARTL,INE100182,BHARTIARTL,1500,1694.28,2541420.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-12,SELL,1694.28,1500,2026-08-11,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD100183,2026-08-16,SBIN,INE100183,SBIN,250,847.18,211795.0,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-17,BUY,847.18,250,2026-08-16,ICICI-CUST,RECEIVED,TEST
TRD100184,2026-08-12,TCS,INE100184,TCS,1500,4104.13,6156195.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-13,SELL,4104.13,1500,2026-08-12,HDFC-CUST,RECEIVED,TRAIN
TRD100185,2026-08-14,KOTAKBANK,INE100185,KOTAKBANK,200,1953.96,390792.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-15,SELL,1953.96,200,2026-08-14,NOMURA-BROKER,RECEIVED,TEST
TRD100186,2026-08-19,AXISBANK,INE100186,AXISBANK,750,1178.5,883875.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-20,BUY,1178.5,750,2026-08-19,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100187,2026-08-04,KOTAKBANK,INE100187,KOTAKBANK,2000,1950.31,3900620.0,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-05,BUY,1950.31,2000,2026-08-04,KOTAK-CUST,RECEIVED,TEST
TRD100188,2026-08-14,HINDUNILVR,INE100188,HINDUNILVR,750,2747.63,2060722.5,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-15,SELL,2747.63,750,2026-08-14,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100189,2026-08-10,RELIANCE,INE100189,RELIANCE,250,2844.04,711010.0,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-11,BUY,2844.04,250,2026-08-10,KOTAK-CUST,RECEIVED,TRAIN
TRD100190,2026-08-13,INFY,INE100190,INFY,250,1891.55,472887.5,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-14,BUY,1891.55,250,2026-08-14,ICICI-CUST,RECEIVED,TEST
TRD100191,2026-08-15,TCS,INE100191,TCS,500,4115.65,2057825.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-16,SELL,4115.65,500,2026-08-15,KOTAK-CUST,RECEIVED,TRAIN
TRD100192,2026-08-19,ICICIBANK,INE100192,ICICIBANK,1000,1244.23,1244230.0,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-20,BUY,1244.23,1000,2026-08-19,MORGANSTANLEY-BROKER,RECEIVED,TEST
TRD100193,2026-08-02,INFY,INE100193,INFY,250,1895.11,473777.5,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-03,SELL,1895.11,250,2026-08-02,NOMURA-BROKER,RECEIVED,TEST
TRD100194,2026-08-15,ITC,INE100194,ITC,1500,468.83,703245.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-16,BUY,468.83,1500,2026-08-15,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD100195,2026-08-04,HINDUNILVR,INE100195,HINDUNILVR,200,2741.35,548270.0,KOTAK-CUST,EQ-INDEX-04,BOOKED,2026-08-05,SELL,2741.35,200,2026-08-04,KOTAK-CUST,RECEIVED,TRAIN
TRD100196,2026-08-20,RELIANCE,INE100196,RELIANCE,500,2847.51,1423755.0,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-21,BUY,2847.51,500,2026-08-20,ICICI-CUST,RECEIVED,TRAIN
TRD100197,2026-08-09,ICICIBANK,INE100197,ICICIBANK,500,1244.12,622060.0,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-10,BUY,1244.12,500,2026-08-09,KOTAK-CUST,RECEIVED,TRAIN
TRD100198,2026-08-06,RELIANCE,INE100198,RELIANCE,2000,2857.54,5715080.0,HDFC-CUST,EQ-INDEX-04,BOOKED,2026-08-07,BUY,2857.54,2000,2026-08-06,HDFC-CUST,RECEIVED,TRAIN
TRD100199,2026-08-02,LT,INE100199,LT,1000,3664.4,3664400.0,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-03,SELL,3664.4,1000,2026-08-02,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD100200,2026-08-19,TATASTEEL,INE100200,TATASTEEL,200,173.07,34614.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-20,SELL,173.07,200,2026-08-19,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD100201,2026-08-11,ICICIBANK,INE100201,ICICIBANK,200,1239.62,247924.0,HDFC-CUST,EQ-INDEX-04,BOOKED,2026-08-12,SELL,1239.62,200,2026-08-11,HDFC-CUST,RECEIVED,TEST
TRD100202,2026-08-08,TCS,INE100202,TCS,1500,4134.95,6202425.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-09,BUY,4134.95,1500,2026-08-08,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD100203,2026-08-08,BHARTIARTL,INE100203,BHARTIARTL,750,1694.56,1270920.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-09,BUY,1694.56,750,2026-08-08,KOTAK-CUST,RECEIVED,TRAIN
TRD100204,2026-08-07,LT,INE100204,LT,200,3681.28,736256.0,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-08,BUY,3681.28,200,2026-08-07,KOTAK-CUST,RECEIVED,TRAIN
TRD100205,2026-08-07,HDFCBANK,INE100205,HDFCBANK,200,1669.28,333856.0,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-08,BUY,1669.28,200,2026-08-07,HDFC-CUST,RECEIVED,TRAIN
TRD100206,2026-08-19,INFY,INE100206,INFY,2000,1889.62,3779240.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-20,SELL,1889.62,2000,2026-08-19,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100207,2026-08-03,MARUTI,INE100207,MARUTI,1000,12934.69,12934690.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-04,SELL,12934.69,1000,2026-08-03,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD100208,2026-08-12,HINDUNILVR,INE100208,HINDUNILVR,750,2748.11,2061082.5,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-13,SELL,2748.11,750,2026-08-12,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100209,2026-08-12,ITC,INE100209,ITC,2000,466.73,933460.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-13,BUY,466.73,2000,2026-08-12,KOTAK-CUST,RECEIVED,TEST
TRD100210,2026-08-18,AXISBANK,INE100210,AXISBANK,1500,1179.81,1769715.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-19,SELL,1179.81,1500,2026-08-18,NOMURA-BROKER,RECEIVED,TEST
TRD100211,2026-08-16,TATASTEEL,INE100211,TATASTEEL,500,172.14,86070.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-17,BUY,172.14,500,2026-08-16,MORGANSTANLEY-BROKER,RECEIVED,TEST
TRD100212,2026-08-11,ITC,INE100212,ITC,200,470.36,94072.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-12,BUY,470.36,200,2026-08-11,NOMURA-BROKER,RECEIVED,TRAIN
TRD100213,2026-08-15,RELIANCE,INE100213,RELIANCE,500,2856.42,1428210.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-16,SELL,2856.42,500,2026-08-15,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100214,2026-08-11,SBIN,INE100214,SBIN,750,844.65,633487.5,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-12,SELL,844.65,750,2026-08-11,NOMURA-BROKER,RECEIVED,TEST
TRD100215,2026-08-13,TCS,INE100215,TCS,1000,4104.04,4104040.0,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-14,BUY,4104.04,1000,2026-08-13,KOTAK-CUST,RECEIVED,TEST
TRD100216,2026-08-05,SBIN,INE100216,SBIN,200,846.3,169260.0,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-06,SELL,846.3,200,2026-08-05,KOTAK-CUST,RECEIVED,TRAIN
TRD100217,2026-08-13,INFY,INE100217,INFY,200,1886.7,377340.0,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-14,BUY,1886.7,200,2026-08-13,NOMURA-BROKER,RECEIVED,TEST
TRD100218,2026-08-14,KOTAKBANK,INE100218,KOTAKBANK,200,1958.56,391712.0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-15,BUY,1958.56,200,2026-08-14,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100219,2026-08-07,SBIN,INE100219,SBIN,750,842.9,632175.0,KOTAK-CUST,EQ-INDEX-04,BOOKED,2026-08-08,BUY,819.34,750,2026-08-07,KOTAK-CUST,RECEIVED,TRAIN
TRD100220,2026-08-10,HDFCBANK,INE100220,HDFCBANK,250,1669.42,417355.0,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-11,SELL,1669.42,250,2026-08-10,ICICI-CUST,RECEIVED,TEST
TRD100221,2026-08-05,TATASTEEL,INE100221,TATASTEEL,250,172.62,43155.0,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-06,BUY,172.62,250,2026-08-05,HDFC-CUST,RECEIVED,TRAIN
TRD100222,2026-08-12,WIPRO,INE100222,WIPRO,2000,607.56,1215120.0,NOMURA-BROKER,EQ-CORE-02,BOOKED,2026-08-13,SELL,616.79,1925,2026-08-12,NOMURA-BROKER,RECEIVED,TRAIN
TRD100223,2026-08-15,AXISBANK,INE100223,AXISBANK,750,1183.23,887422.5,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-16,SELL,1183.23,750,2026-08-15,HDFC-CUST,RECEIVED,TEST
TRD100224,2026-08-07,HINDUNILVR,INE100224,HINDUNILVR,2000,2756.69,5513380.0,KOTAK-CUST,EQ-INDEX-04,BOOKED,2026-08-08,SELL,2756.69,2000,2026-08-07,KOTAK-CUST,RECEIVED,TEST
TRD100225,2026-08-17,HINDUNILVR,INE100225,HINDUNILVR,750,2753.24,2064930.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-18,BUY,2753.24,750,2026-08-17,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD100226,2026-08-05,MARUTI,INE100226,MARUTI,500,13019.1,6509550.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-06,SELL,13019.1,500,2026-08-05,KOTAK-CUST,RECEIVED,TRAIN
TRD100227,2026-08-04,MARUTI,INE100227,MARUTI,1000,12987.08,12987080.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-05,SELL,12987.08,1000,2026-08-04,NOMURA-BROKER,RECEIVED,TRAIN
TRD100228,2026-08-17,TCS,INE100228,TCS,250,4111.39,1027847.5,HDFC-CUST,EQ-INDEX-04,BOOKED,2026-08-18,BUY,4111.39,250,2026-08-17,HDFC-CUST,RECEIVED,TEST
