doc_id,break_id,trade_id,symbol,quantity,price,counterparty,settlement_date,break_type,mismatch_type,root_cause,severity,corporate_action_type,template_used
doc_0107,BRK00578,TRD101167,WIPRO,100,612.43,NOMURA-BROKER,2026-08-10,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0108,BRK00585,TRD101179,LT,250,3666.08,KOTAK-CUST,2026-08-11,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0109,BRK00588,TRD101184,LT,2000,3689.78,HDFC-CUST,2026-08-16,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0110,BRK00593,TRD101194,AXISBANK,1000,1176.49,KOTAK-CUST,2026-08-03,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0111,BRK00598,TRD101208,SBIN,500,845.26,KOTAK-CUST,2026-08-21,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0112,BRK00600,TRD101210,LT,2000,3689.81,ICICI-CUST,2026-08-19,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0113,BRK00605,TRD101220,MARUTI,1500,12950.67,DEUTSCHE-BROKER,2026-08-18,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0114,BRK00618,TRD101257,KOTAKBANK,100,1949.97,DEUTSCHE-BROKER,2026-08-08,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0115,BRK00621,TRD101266,WIPRO,250,613.39,KOTAK-CUST,2026-08-19,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0116,BRK00624,TRD101269,HDFCBANK,2000,1678.93,KOTAK-CUST,2026-08-16,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0117,BRK00641,TRD101293,ITC,200,466.94,NOMURA-BROKER,2026-08-09,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0118,BRK00649,TRD101306,RELIANCE,200,2861.49,KOTAK-CUST,2026-08-15,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0119,BRK00653,TRD101316,HINDUNILVR,500,2748.57,MORGANSTANLEY-BROKER,2026-08-14,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0120,BRK00657,TRD101325,ICICIBANK,2000,1238.11,MORGANSTANLEY-BROKER,2026-08-19,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0121,BRK00660,TRD101336,ICICIBANK,750,1240.81,NOMURA-BROKER,2026-08-19,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0122,BRK00671,TRD101353,MARUTI,100,13040.95,NOMURA-BROKER,2026-08-12,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0123,BRK00676,TRD101369,MARUTI,500,12979.98,HDFC-CUST,2026-08-16,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0124,BRK00682,TRD101381,LT,1000,3683.59,NOMURA-BROKER,2026-08-06,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0125,BRK00689,TRD101408,KOTAKBANK,1500,1959.74,DEUTSCHE-BROKER,2026-08-07,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0126,BRK00692,TRD101413,ITC,2000,468.97,NOMURA-BROKER,2026-08-19,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0127,BRK00699,TRD101422,SBIN,100,842.23,HDFC-CUST,2026-08-17,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0128,BRK00700,TRD101424,ITC,1500,468.31,DEUTSCHE-BROKER,2026-08-13,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0129,BRK00713,TRD101451,HINDUNILVR,500,2752.21,DEUTSCHE-BROKER,2026-08-14,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0130,BRK00715,TRD101455,INFY,500,1881.71,KOTAK-CUST,2026-08-09,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0131,BRK00726,TRD101475,KOTAKBANK,750,1950.34,NOMURA-BROKER,2026-08-14,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0132,BRK00728,TRD101479,SBIN,200,843.66,NOMURA-BROKER,2026-08-17,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0133,BRK00734,TRD101488,ITC,250,470.47,DEUTSCHE-BROKER,2026-08-19,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0134,BRK00750,TRD101513,AXISBANK,2000,1175.5,HDFC-CUST,2026-08-02,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0135,BRK00758,TRD101530,MARUTI,1500,12983.22,HDFC-CUST,2026-08-10,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0136,BRK00759,TRD101532,BHARTIARTL,2000,1689.99,NOMURA-BROKER,2026-08-07,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0137,BRK00783,TRD101595,TCS,750,4131.72,KOTAK-CUST,2026-08-04,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0138,BRK00788,TRD101601,HDFCBANK,200,1671.48,NOMURA-BROKER,2026-08-07,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0139,BRK00798,TRD101620,SBIN,2000,841.49,KOTAK-CUST,2026-08-13,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0140,BRK00807,TRD101632,SBIN,750,848.01,NOMURA-BROKER,2026-08-18,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0141,BRK00811,TRD101642,AXISBANK,1000,1175.85,MORGANSTANLEY-BROKER,2026-08-19,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0142,BRK00817,TRD101649,HDFCBANK,500,1668.56,MORGANSTANLEY-BROKER,2026-08-02,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0143,BRK00823,TRD101675,MARUTI,750,13034.81,DEUTSCHE-BROKER,2026-08-10,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0144,BRK00827,TRD101680,HDFCBANK,2000,1668.05,MORGANSTANLEY-BROKER,2026-08-20,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0145,BRK00833,TRD101694,WIPRO,200,607.63,NOMURA-BROKER,2026-08-15,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0146,BRK00837,TRD101705,TATASTEEL,100,172.07,ICICI-CUST,2026-08-10,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0147,BRK00840,TRD101715,LT,100,3683.85,ICICI-CUST,2026-08-13,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0148,BRK00841,TRD101721,BHARTIARTL,100,1693.05,DEUTSCHE-BROKER,2026-08-06,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0149,BRK00845,TRD101728,TATASTEEL,500,172.93,NOMURA-BROKER,2026-08-15,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0150,BRK00849,TRD101734,WIPRO,750,608.02,MORGANSTANLEY-BROKER,2026-08-12,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0151,BRK00850,TRD101735,TCS,1000,4139.29,NOMURA-BROKER,2026-08-15,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0152,BRK00865,TRD101763,ICICIBANK,1000,1239.7,DEUTSCHE-BROKER,2026-08-16,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0153,BRK00871,TRD101777,ICICIBANK,1500,1235.75,MORGANSTANLEY-BROKER,2026-08-15,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0154,BRK00884,TRD101798,MARUTI,1500,12990.96,KOTAK-CUST,2026-08-11,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0155,BRK00897,TRD101826,TCS,500,4112.83,HDFC-CUST,2026-08-22,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0156,BRK00899,TRD101830,HINDUNILVR,2000,2754.65,ICICI-CUST,2026-08-07,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0157,BRK00902,TRD101833,ICICIBANK,100,1246.04,NOMURA-BROKER,2026-08-18,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0158,BRK00903,TRD101834,INFY,2000,1891.94,MORGANSTANLEY-BROKER,2026-08-13,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0159,BRK00905,TRD101837,INFY,2000,1891.18,DEUTSCHE-BROKER,2026-08-02,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0160,BRK00906,TRD101838,WIPRO,1500,610.19,KOTAK-CUST,2026-08-09,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0161,BRK00907,TRD101841,LT,250,3695.69,NOMURA-BROKER,2026-08-21,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0162,BRK00908,TRD101843,HINDUNILVR,1000,2744.47,DEUTSCHE-BROKER,2026-08-07,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0163,BRK00910,TRD101851,SBIN,1000,845.61,MORGANSTANLEY-BROKER,2026-08-02,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0164,BRK00917,TRD101865,ICICIBANK,1000,1239.77,KOTAK-CUST,2026-08-16,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0165,BRK00918,TRD101874,LT,100,3684.0,NOMURA-BROKER,2026-08-07,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0166,BRK00932,TRD101900,MARUTI,2000,13027.01,DEUTSCHE-BROKER,2026-08-04,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0167,BRK00937,TRD101916,SBIN,2000,845.26,ICICI-CUST,2026-08-22,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0168,BRK00944,TRD101929,TCS,250,4120.24,MORGANSTANLEY-BROKER,2026-08-12,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0169,BRK00952,TRD101946,TATASTEEL,750,171.78,NOMURA-BROKER,2026-08-06,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0170,BRK00975,TRD101994,HINDUNILVR,2000,2750.08,MORGANSTANLEY-BROKER,2026-08-12,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0171,BRK00979,TRD102001,TCS,250,4126.31,HDFC-CUST,2026-08-21,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0172,BRK00980,TRD102002,MARUTI,500,12951.24,KOTAK-CUST,2026-08-14,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0173,BRK00988,TRD102018,HINDUNILVR,2000,2747.27,DEUTSCHE-BROKER,2026-08-20,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0174,BRK00990,TRD102020,HINDUNILVR,500,2741.78,DEUTSCHE-BROKER,2026-08-21,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0175,BRK00991,TRD102021,SBIN,2000,848.58,MORGANSTANLEY-BROKER,2026-08-20,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0176,BRK01006,TRD102049,HINDUNILVR,1000,2755.56,ICICI-CUST,2026-08-21,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0177,BRK01010,TRD102055,ICICIBANK,1500,1237.09,NOMURA-BROKER,2026-08-13,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0178,BRK01037,TRD102121,KOTAKBANK,1000,1963.24,KOTAK-CUST,2026-08-04,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",P1,VOLUNTARY,template_mt564_ca_notice
doc_0179,BRK01048,TRD102142,HINDUNILVR,500,2736.33,MORGANSTANLEY-BROKER,2026-08-22,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0180,BRK01057,TRD102160,LT,750,3674.3,NOMURA-BROKER,2026-08-13,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
doc_0181,BRK01061,TRD102168,SBIN,100,845.38,NOMURA-BROKER,2026-08-09,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0182,BRK01065,TRD102172,HINDUNILVR,1500,2743.49,KOTAK-CUST,2026-08-02,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0183,BRK01068,TRD102178,SBIN,1500,846.02,DEUTSCHE-BROKER,2026-08-22,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),P1,MANDATORY,template_mt564_ca_notice
doc_0184,BRK01072,TRD102184,WIPRO,250,610.64,HDFC-CUST,2026-08-04,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",P1,MANDATORY,template_mt564_ca_notice
