cash_id,trade_id,account,currency,amount,expected_amount,value_date,transaction_type,status,split
219,TRD100215,ACC-EQ-ALPHA-03,INR,4104040.0,4104040.0,2026-08-14,SETTLEMENT,MATCHED,TEST
220,TRD100216,ACC-EQ-ALPHA-03,INR,169260.0,169260.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
221,TRD100217,ACC-EQ-ALPHA-03,INR,377340.0,377340.0,2026-08-14,SETTLEMENT,MATCHED,TEST
222,TRD100218,ACC-EQ-ALPHA-03,INR,391712.0,391712.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
223,TRD100219,ACC-EQ-INDEX-04,INR,632175.0,632175.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
224,TRD100220,ACC-EQ-CORE-01,INR,417355.0,417355.0,2026-08-11,SETTLEMENT,MATCHED,TEST
225,TRD100221,ACC-EQ-CORE-02,INR,43155.0,43155.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
226,TRD100222,ACC-EQ-CORE-02,INR,1215120.0,1215120.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
227,TRD100223,ACC-EQ-CORE-02,INR,887422.5,887422.5,2026-08-16,SETTLEMENT,MATCHED,TEST
228,TRD100224,ACC-EQ-INDEX-04,INR,5513380.0,5513380.0,2026-08-08,SETTLEMENT,MATCHED,TEST
229,TRD100225,ACC-EQ-INDEX-04,INR,2064930.0,2064930.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
230,TRD100226,ACC-EQ-CORE-01,INR,6509550.0,6509550.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
231,TRD100227,ACC-EQ-CORE-01,INR,12987080.0,12987080.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
232,TRD100228,ACC-EQ-INDEX-04,INR,1027847.5,1027847.5,2026-08-18,SETTLEMENT,MATCHED,TEST
233,TRD100229,ACC-EQ-INDEX-04,INR,86500.0,86500.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
234,TRD100230,ACC-EQ-CORE-02,INR,1871382.3,1685930.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
235,TRD100231,ACC-EQ-CORE-02,INR,169694.0,169694.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
236,TRD100232,ACC-EQ-CORE-02,INR,2146800.0,2146800.0,2026-08-17,SETTLEMENT,MATCHED,TRAIN
238,TRD100234,ACC-EQ-ALPHA-03,INR,6103623.6,5498760.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
239,TRD100235,ACC-EQ-CORE-01,INR,1424105.0,1424105.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
240,TRD100236,ACC-EQ-CORE-02,INR,25985120.0,25985120.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
241,TRD100237,ACC-EQ-INDEX-04,INR,1851930.0,1851930.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
242,TRD100238,ACC-EQ-CORE-01,INR,391232.0,391232.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
243,TRD100239,ACC-EQ-ALPHA-03,INR,25841500.0,25841500.0,2026-08-14,SETTLEMENT,MATCHED,TEST
244,TRD100240,ACC-EQ-ALPHA-03,INR,168858.0,168858.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
245,TRD100241,ACC-EQ-INDEX-04,INR,2851810.0,2851810.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
246,TRD100242,ACC-EQ-INDEX-04,INR,490447.5,490447.5,2026-08-04,SETTLEMENT,MATCHED,TRAIN
247,TRD100243,ACC-EQ-ALPHA-03,INR,617570.0,617570.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
248,TRD100244,ACC-EQ-ALPHA-03,INR,5547225.0,5547225.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
249,TRD100245,ACC-EQ-ALPHA-03,INR,1369865.0,1369865.0,2026-08-03,SETTLEMENT,MATCHED,TEST
250,TRD100246,ACC-EQ-INDEX-04,INR,4118150.0,4118150.0,2026-08-14,SETTLEMENT,MATCHED,TRAIN
251,TRD100247,ACC-EQ-ALPHA-03,INR,211392.5,211392.5,2026-08-17,SETTLEMENT,MATCHED,TEST
252,TRD100248,ACC-EQ-ALPHA-03,INR,911670.0,911670.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
253,TRD100249,ACC-EQ-INDEX-04,INR,822732.0,822732.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
254,TRD100250,ACC-EQ-ALPHA-03,INR,3774980.0,3774980.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
255,TRD100251,ACC-EQ-ALPHA-03,INR,123553.0,123553.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
256,TRD100252,ACC-EQ-CORE-02,INR,715110.0,715110.0,2026-08-16,SETTLEMENT,MATCHED,TEST
257,TRD100253,ACC-EQ-CORE-02,INR,1672890.0,1672890.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
258,TRD100254,ACC-EQ-CORE-02,INR,845130.0,845130.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
259,TRD100255,ACC-EQ-CORE-01,INR,1692930.0,1692930.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
260,TRD100256,ACC-EQ-ALPHA-03,INR,706260.0,706260.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
261,TRD100257,ACC-EQ-CORE-01,INR,1258837.5,1258837.5,2026-08-17,SETTLEMENT,MATCHED,TRAIN
262,TRD100258,ACC-EQ-ALPHA-03,EUR,2646651.12,2594756.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
263,TRD100259,ACC-EQ-CORE-02,INR,122132.0,122132.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
265,TRD100261,ACC-EQ-ALPHA-03,INR,5465180.0,5465180.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
266,TRD100262,ACC-EQ-ALPHA-03,INR,687167.5,687167.5,2026-08-04,SETTLEMENT,MATCHED,TRAIN
267,TRD100263,ACC-EQ-CORE-01,INR,1221020.0,1221020.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
268,TRD100264,ACC-EQ-CORE-02,INR,169036.0,169036.0,2026-08-18,SETTLEMENT,MATCHED,TEST
269,TRD100265,ACC-EQ-CORE-02,INR,685937.5,685937.5,2026-08-03,SETTLEMENT,MATCHED,TRAIN
270,TRD100266,ACC-EQ-ALPHA-03,INR,471737.5,471737.5,2026-08-09,SETTLEMENT,MATCHED,TRAIN
271,TRD100267,ACC-EQ-CORE-02,INR,565328.4,621240.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
272,TRD100268,ACC-EQ-CORE-02,INR,236056.0,236056.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
273,TRD100269,ACC-EQ-CORE-01,INR,1962400.0,1962400.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
274,TRD100270,ACC-EQ-CORE-01,INR,2141107.5,2141107.5,2026-08-20,SETTLEMENT,MATCHED,TRAIN
275,TRD100271,ACC-EQ-CORE-02,INR,129517.5,129517.5,2026-08-11,SETTLEMENT,MATCHED,TRAIN
277,TRD100273,ACC-EQ-ALPHA-03,INR,935020.0,935020.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
278,TRD100274,ACC-EQ-CORE-01,INR,613250.0,613250.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
279,TRD100275,ACC-EQ-CORE-02,INR,3337760.0,3337760.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
280,TRD100276,ACC-EQ-CORE-02,INR,2147400.0,2147400.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
281,TRD100277,ACC-EQ-CORE-02,INR,13036300.0,13036300.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
282,TRD100278,ACC-EQ-CORE-01,INR,7360200.0,7360200.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
283,TRD100279,ACC-EQ-ALPHA-03,INR,3396580.0,3396580.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
284,TRD100280,ACC-EQ-INDEX-04,INR,2137762.5,2137762.5,2026-08-22,SETTLEMENT,MATCHED,TRAIN
285,TRD100281,ACC-EQ-ALPHA-03,INR,369293.0,369293.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
286,TRD100282,ACC-EQ-CORE-02,INR,4112880.0,4112880.0,2026-08-14,SETTLEMENT,MATCHED,TEST
287,TRD100283,ACC-EQ-ALPHA-03,INR,2748345.0,2748345.0,2026-08-18,SETTLEMENT,MATCHED,TEST
288,TRD100284,ACC-EQ-ALPHA-03,INR,377658.0,377658.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
289,TRD100285,ACC-EQ-CORE-02,INR,2512800.0,2512800.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
290,TRD100286,ACC-EQ-CORE-02,INR,5492260.0,5492260.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
291,TRD100287,ACC-EQ-ALPHA-03,INR,171870.0,171870.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
292,TRD100288,ACC-EQ-CORE-01,INR,7375660.0,7375660.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
294,TRD100290,ACC-EQ-CORE-02,INR,621775.0,621775.0,2026-08-20,SETTLEMENT,MATCHED,TEST
295,TRD100291,ACC-EQ-CORE-01,INR,940725.0,940725.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
296,TRD100292,ACC-EQ-INDEX-04,INR,1263975.0,1263975.0,2026-08-08,SETTLEMENT,MATCHED,TEST
297,TRD100293,ACC-EQ-INDEX-04,INR,152615.0,152615.0,2026-08-19,SETTLEMENT,MATCHED,TEST
298,TRD100294,ACC-EQ-ALPHA-03,INR,211315.0,211315.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
299,TRD100294,ACC-EQ-ALPHA-03,INR,211315.0,211315.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
300,TRD100295,ACC-EQ-ALPHA-03,INR,2353240.0,2353240.0,2026-08-09,SETTLEMENT,MATCHED,TEST
301,TRD100295,ACC-EQ-ALPHA-03,INR,2353240.0,2353240.0,2026-08-09,SETTLEMENT,MATCHED,TEST
302,TRD100296,ACC-EQ-INDEX-04,INR,932505.0,932505.0,2026-08-17,SETTLEMENT,MATCHED,TRAIN
303,TRD100297,ACC-EQ-INDEX-04,INR,2754255.0,2754255.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
304,TRD100298,ACC-EQ-CORE-01,INR,13039010.0,13039010.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
305,TRD100299,ACC-EQ-ALPHA-03,INR,121882.0,121882.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
306,TRD100300,ACC-EQ-ALPHA-03,INR,840345.0,840345.0,2026-08-10,SETTLEMENT,MATCHED,TEST
307,TRD100301,ACC-EQ-CORE-02,INR,2055070.0,2055070.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
308,TRD100302,ACC-EQ-CORE-02,INR,6170640.0,6170640.0,2026-08-17,SETTLEMENT,MATCHED,TEST
309,TRD100302,ACC-EQ-CORE-02,INR,6170640.0,6170640.0,2026-08-17,SETTLEMENT,MATCHED,TEST
310,TRD100303,ACC-EQ-CORE-02,INR,919180.0,919180.0,2026-08-17,SETTLEMENT,MATCHED,TEST
311,TRD100304,ACC-EQ-CORE-02,INR,635122.5,635122.5,2026-08-04,SETTLEMENT,MATCHED,TEST
312,TRD100305,ACC-EQ-INDEX-04,INR,43077.5,43077.5,2026-08-07,SETTLEMENT,MATCHED,TRAIN
313,TRD100306,ACC-EQ-CORE-01,INR,1423065.0,1423065.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
314,TRD100307,ACC-EQ-INDEX-04,INR,2493740.0,2493740.0,2026-08-19,SETTLEMENT,MATCHED,TEST
315,TRD100308,ACC-EQ-CORE-02,INR,25901020.0,25901020.0,2026-08-05,SETTLEMENT,MATCHED,TEST
317,TRD100310,ACC-EQ-INDEX-04,INR,588210.0,588210.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
318,TRD100311,ACC-EQ-INDEX-04,INR,6191580.0,6191580.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
319,TRD100312,ACC-EQ-INDEX-04,INR,85800.0,85800.0,2026-08-14,SETTLEMENT,MATCHED,TRAIN
320,TRD100313,ACC-EQ-ALPHA-03,INR,634725.0,634725.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
321,TRD100314,ACC-EQ-ALPHA-03,INR,361569.6,303840.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
322,TRD100315,ACC-EQ-ALPHA-03,INR,1270215.0,1270215.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
323,TRD100316,ACC-EQ-ALPHA-03,INR,418707.5,418707.5,2026-08-16,SETTLEMENT,MATCHED,TRAIN
324,TRD100317,ACC-EQ-CORE-01,INR,1223840.0,1223840.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
325,TRD100318,ACC-EQ-CORE-01,INR,3004988.4,3664620.0,2026-08-20,SETTLEMENT,MATCHED,TEST
326,TRD100319,ACC-EQ-CORE-01,INR,294072.5,294072.5,2026-08-18,SETTLEMENT,MATCHED,TEST
327,TRD100320,ACC-EQ-CORE-01,INR,1215700.0,1215700.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
328,TRD100321,ACC-EQ-INDEX-04,INR,2834220.0,2834220.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
329,TRD100322,ACC-EQ-CORE-02,INR,60971.0,60971.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
330,TRD100323,ACC-EQ-CORE-01,INR,4269105.0,4269105.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
331,TRD100324,ACC-EQ-CORE-02,INR,343280.0,343280.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
332,TRD100325,ACC-EQ-CORE-01,INR,1267740.0,1267740.0,2026-08-14,SETTLEMENT,MATCHED,TEST
333,TRD100326,ACC-EQ-CORE-02,INR,1948240.0,1948240.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
334,TRD100327,ACC-EQ-INDEX-04,INR,1301325.0,1301325.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
335,TRD100328,ACC-EQ-ALPHA-03,INR,6473615.0,6473615.0,2026-08-13,SETTLEMENT,MATCHED,TEST
336,TRD100329,ACC-EQ-CORE-01,INR,34328.0,34328.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
337,TRD100330,ACC-EQ-CORE-01,INR,333702.0,333702.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
338,TRD100331,ACC-EQ-CORE-02,INR,60975.0,60975.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
339,TRD100332,ACC-EQ-ALPHA-03,INR,1413952.5,1413952.5,2026-08-20,SETTLEMENT,MATCHED,TEST
340,TRD100333,ACC-EQ-INDEX-04,INR,311707.5,311707.5,2026-08-18,SETTLEMENT,MATCHED,TRAIN
341,TRD100334,ACC-EQ-CORE-02,INR,124150.0,124150.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
342,TRD100335,ACC-EQ-INDEX-04,INR,7326940.0,7326940.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
343,TRD100336,ACC-EQ-CORE-02,INR,914685.0,914685.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
344,TRD100337,ACC-EQ-CORE-01,INR,835930.0,835930.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
346,TRD100339,ACC-EQ-CORE-02,INR,346100.0,346100.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
347,TRD100340,ACC-EQ-CORE-01,INR,1864425.0,1864425.0,2026-08-21,SETTLEMENT,MATCHED,TEST
348,TRD100341,ACC-EQ-CORE-01,INR,1372515.0,1372515.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
349,TRD100342,ACC-EQ-INDEX-04,INR,86625.0,86625.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
350,TRD100343,ACC-EQ-ALPHA-03,INR,304860.0,304860.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
351,TRD100344,ACC-EQ-ALPHA-03,INR,3381940.0,3381940.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
352,TRD100345,ACC-EQ-CORE-02,INR,7357800.0,7357800.0,2026-08-17,SETTLEMENT,MATCHED,TEST
353,TRD100346,ACC-EQ-CORE-02,INR,1262640.0,1262640.0,2026-08-09,SETTLEMENT,MATCHED,TEST
354,TRD100347,ACC-EQ-CORE-02,INR,1857390.0,1857390.0,2026-08-08,SETTLEMENT,MATCHED,TEST
355,TRD100348,ACC-EQ-ALPHA-03,INR,590120.0,590120.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
356,TRD100349,ACC-EQ-INDEX-04,INR,5516820.0,5516820.0,2026-08-22,SETTLEMENT,MATCHED,TEST
357,TRD100350,ACC-EQ-CORE-02,INR,1884050.0,1884050.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
358,TRD100351,ACC-EQ-CORE-01,INR,369263.0,369263.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
359,TRD100352,ACC-EQ-CORE-02,INR,424047.5,424047.5,2026-08-09,SETTLEMENT,MATCHED,TEST
360,TRD100353,ACC-EQ-INDEX-04,INR,3346160.0,3346160.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
361,TRD100354,ACC-EQ-CORE-01,INR,285142.0,285142.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
362,TRD100355,ACC-EQ-CORE-01,INR,2746785.0,2746785.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
363,TRD100356,ACC-EQ-ALPHA-03,INR,917655.0,917655.0,2026-08-21,SETTLEMENT,MATCHED,TEST
364,TRD100357,ACC-EQ-CORE-02,INR,1853370.0,1853370.0,2026-08-14,SETTLEMENT,MATCHED,TRAIN
365,TRD100358,ACC-EQ-CORE-01,INR,248542.0,248542.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
366,TRD100359,ACC-EQ-CORE-01,INR,2536935.0,2536935.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
367,TRD100360,ACC-EQ-CORE-01,INR,8269960.0,8269960.0,2026-08-22,SETTLEMENT,MATCHED,TEST
368,TRD100361,ACC-EQ-ALPHA-03,INR,840960.0,840960.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
369,TRD100362,ACC-EQ-CORE-01,INR,34554.0,34554.0,2026-08-10,SETTLEMENT,MATCHED,TEST
370,TRD100363,ACC-EQ-CORE-02,INR,171610.0,171610.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
371,TRD100364,ACC-EQ-INDEX-04,INR,34420.0,34420.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
372,TRD100365,ACC-EQ-ALPHA-03,INR,423827.5,423827.5,2026-08-04,SETTLEMENT,MATCHED,TRAIN
373,TRD100366,ACC-EQ-INDEX-04,INR,6164565.0,6164565.0,2026-08-04,SETTLEMENT,MATCHED,TEST
374,TRD100367,ACC-EQ-CORE-02,INR,2143935.0,2143935.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
375,TRD100368,ACC-EQ-INDEX-04,INR,5019978.6,5516460.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
376,TRD100369,ACC-EQ-ALPHA-03,INR,2065335.0,2065335.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
377,TRD100370,ACC-EQ-CORE-01,EUR,393959.62,423612.5,2026-08-12,SETTLEMENT,MATCHED,TRAIN
378,TRD100371,ACC-EQ-CORE-02,INR,2136690.0,2136690.0,2026-08-10,SETTLEMENT,MATCHED,TRAIN
379,TRD100372,ACC-EQ-INDEX-04,INR,2833995.0,2833995.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
380,TRD100373,ACC-EQ-ALPHA-03,INR,569268.0,569268.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
381,TRD100374,ACC-EQ-CORE-02,INR,2136030.0,2136030.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
382,TRD100375,ACC-EQ-ALPHA-03,INR,2923860.0,2923860.0,2026-08-10,SETTLEMENT,MATCHED,TEST
383,TRD100376,ACC-EQ-ALPHA-03,INR,376802.0,376802.0,2026-08-10,SETTLEMENT,MATCHED,TRAIN
384,TRD100377,ACC-EQ-INDEX-04,INR,548358.0,548358.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
385,TRD100378,ACC-EQ-ALPHA-03,INR,93438.0,93438.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
386,TRD100379,ACC-EQ-CORE-02,INR,2743960.0,2743960.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
387,TRD100380,ACC-EQ-ALPHA-03,INR,422710.0,422710.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
388,TRD100381,ACC-EQ-INDEX-04,INR,1226400.0,1226400.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
389,TRD100382,ACC-EQ-CORE-02,INR,19443720.0,19443720.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
390,TRD100383,ACC-EQ-ALPHA-03,INR,1226100.0,1226100.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
391,TRD100384,ACC-EQ-ALPHA-03,INR,19503675.0,19503675.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
392,TRD100385,ACC-EQ-INDEX-04,INR,310867.5,310867.5,2026-08-14,SETTLEMENT,MATCHED,TRAIN
393,TRD100386,ACC-EQ-CORE-01,GBP,1832974.65,1770990.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
394,TRD100387,ACC-EQ-ALPHA-03,INR,121594.0,121594.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
395,TRD100388,ACC-EQ-INDEX-04,INR,195694.0,195694.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
396,TRD100389,ACC-EQ-CORE-02,INR,4102170.0,4102170.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
397,TRD100390,ACC-EQ-CORE-02,INR,468390.0,468390.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
398,TRD100391,ACC-EQ-CORE-01,INR,5678460.0,5678460.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
399,TRD100392,ACC-EQ-INDEX-04,INR,633202.5,633202.5,2026-08-08,SETTLEMENT,MATCHED,TEST
400,TRD100393,ACC-EQ-CORE-01,INR,93722.0,93722.0,2026-08-16,SETTLEMENT,MATCHED,TEST
401,TRD100394,ACC-EQ-CORE-01,INR,567378.0,567378.0,2026-08-12,SETTLEMENT,MATCHED,TEST
402,TRD100395,ACC-EQ-ALPHA-03,INR,86240.0,86240.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
403,TRD100396,ACC-EQ-CORE-02,INR,235150.0,235150.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
404,TRD100397,ACC-EQ-INDEX-04,INR,169441.0,169441.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
405,TRD100398,ACC-EQ-CORE-01,INR,1421055.0,1421055.0,2026-08-04,SETTLEMENT,MATCHED,TEST
406,TRD100399,ACC-EQ-INDEX-04,INR,843040.0,843040.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
407,TRD100400,ACC-EQ-ALPHA-03,INR,1772340.0,1772340.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
408,TRD100401,ACC-EQ-CORE-01,INR,25990460.0,25990460.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
409,TRD100402,ACC-EQ-ALPHA-03,INR,168678.0,168678.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
410,TRD100403,ACC-EQ-INDEX-04,INR,5515710.0,5515710.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
412,TRD100405,ACC-EQ-CORE-01,INR,309230.0,309230.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
413,TRD100406,ACC-EQ-INDEX-04,INR,5680280.0,5680280.0,2026-08-14,SETTLEMENT,MATCHED,TRAIN
414,TRD100407,ACC-EQ-CORE-02,INR,3908100.0,3908100.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
415,TRD100407,ACC-EQ-CORE-02,INR,3908100.0,3908100.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
416,TRD100408,ACC-EQ-CORE-01,INR,118374.0,118374.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
417,TRD100409,ACC-EQ-INDEX-04,GBP,1339886.1,1252230.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
418,TRD100410,ACC-EQ-CORE-01,INR,235502.0,235502.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
419,TRD100411,ACC-EQ-CORE-02,INR,1849085.0,1849085.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
420,TRD100412,ACC-EQ-INDEX-04,INR,1297348.0,1297348.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
421,TRD100413,ACC-EQ-ALPHA-03,EUR,1272997.95,1368815.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
422,TRD100414,ACC-EQ-ALPHA-03,INR,473920.0,473920.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
423,TRD100415,ACC-EQ-ALPHA-03,INR,294542.5,294542.5,2026-08-11,SETTLEMENT,MATCHED,TRAIN
424,TRD100416,ACC-EQ-CORE-02,INR,2847330.0,2847330.0,2026-08-10,SETTLEMENT,MATCHED,TRAIN
425,TRD100417,ACC-EQ-INDEX-04,EUR,449062.95,419685.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
426,TRD100418,ACC-EQ-CORE-01,INR,1419540.0,1419540.0,2026-08-14,SETTLEMENT,MATCHED,TRAIN
427,TRD100419,ACC-EQ-INDEX-04,INR,1270267.5,1270267.5,2026-08-13,SETTLEMENT,MATCHED,TRAIN
428,TRD100420,ACC-EQ-INDEX-04,INR,118460.0,118460.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
429,TRD100421,ACC-EQ-INDEX-04,INR,2603676.0,2603676.0,2026-08-14,SETTLEMENT,MATCHED,TRAIN
430,TRD100422,ACC-EQ-CORE-02,INR,351052.5,351052.5,2026-08-11,SETTLEMENT,MATCHED,TRAIN
431,TRD100423,ACC-EQ-CORE-01,INR,2756420.0,2756420.0,2026-08-03,SETTLEMENT,MATCHED,TEST
432,TRD100424,ACC-EQ-INDEX-04,INR,572548.0,572548.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
433,TRD100424,ACC-EQ-INDEX-04,INR,572548.0,572548.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
434,TRD100425,ACC-EQ-ALPHA-03,INR,849390.0,849390.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
435,TRD100426,ACC-EQ-CORE-01,INR,9695415.0,9695415.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
436,TRD100427,ACC-EQ-CORE-02,INR,486732.5,486732.5,2026-08-22,SETTLEMENT,MATCHED,TRAIN
437,TRD100428,ACC-EQ-INDEX-04,INR,391936.0,391936.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
438,TRD100429,ACC-EQ-CORE-01,INR,945335.0,945335.0,2026-08-16,SETTLEMENT,MATCHED,TEST
439,TRD100430,ACC-EQ-CORE-02,INR,2608672.0,2608672.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
440,TRD100431,ACC-EQ-ALPHA-03,INR,2057965.0,2057965.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
441,TRD100432,ACC-EQ-CORE-02,INR,128865.0,128865.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
