settlement_id,trade_id,settlement_date,settlement_status,instruction_status,custodian,quantity,amount,ssi_code,split
217,TRD100216,2026-08-06,SETTLED,INSTRUCTED,KOTAK-CUST,200,169260.0,SSI-IN-0203,TRAIN
218,TRD100217,2026-08-14,SETTLED,INSTRUCTED,NOMURA-BROKER,200,377340.0,SSI-JP-3389,TEST
219,TRD100218,2026-08-15,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,391712.0,SSI-US-7742,TRAIN
220,TRD100219,2026-08-08,SETTLED,INSTRUCTED,KOTAK-CUST,750,632175.0,SSI-IN-0203,TRAIN
221,TRD100220,2026-08-11,FAILED,INCORRECT,ICICI-CUST,250,417355.0,SSI-US-7742,TEST
222,TRD100221,2026-08-06,SETTLED,INSTRUCTED,HDFC-CUST,250,43155.0,SSI-IN-0147,TRAIN
223,TRD100222,2026-08-13,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,1215120.0,SSI-JP-3389,TRAIN
224,TRD100223,2026-08-19,PENDING,INSTRUCTED,HDFC-CUST,750,887422.5,SSI-IN-0147,TEST
225,TRD100224,2026-08-08,SETTLED,INSTRUCTED,KOTAK-CUST,2000,5513380.0,SSI-IN-0203,TEST
226,TRD100225,2026-08-18,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,2064930.0,SSI-US-7742,TRAIN
227,TRD100226,2026-08-06,SETTLED,INSTRUCTED,KOTAK-CUST,500,6509550.0,SSI-IN-0203,TRAIN
228,TRD100227,2026-08-05,SETTLED,INSTRUCTED,NOMURA-BROKER,1000,12987080.0,SSI-JP-3389,TRAIN
229,TRD100228,2026-08-18,SETTLED,INSTRUCTED,HDFC-CUST,250,1027847.5,SSI-IN-0147,TEST
230,TRD100229,2026-08-13,SETTLED,INSTRUCTED,ICICI-CUST,500,86500.0,SSI-IN-0091,TRAIN
231,TRD100230,2026-08-04,SETTLED,INSTRUCTED,KOTAK-CUST,1000,1685930.0,SSI-IN-0203,TRAIN
232,TRD100231,2026-08-22,SETTLED,INSTRUCTED,KOTAK-CUST,200,169694.0,SSI-IN-0203,TRAIN
233,TRD100232,2026-08-17,SETTLED,INSTRUCTED,NOMURA-BROKER,750,2146800.0,SSI-JP-3389,TRAIN
234,TRD100233,2026-08-02,SETTLED,INSTRUCTED,KOTAK-CUST,100,47080.0,SSI-IN-0203,TRAIN
235,TRD100234,2026-08-11,SETTLED,INSTRUCTED,HDFC-CUST,1500,5498760.0,SSI-IN-0147,TRAIN
236,TRD100235,2026-08-21,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,1424105.0,SSI-DE-5510,TRAIN
237,TRD100236,2026-08-02,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,25985120.0,SSI-JP-3389,TRAIN
238,TRD100237,2026-08-13,SETTLED,INSTRUCTED,HDFC-CUST,1500,1851930.0,SSI-IN-0147,TRAIN
239,TRD100238,2026-08-13,PENDING,MISSING,ICICI-CUST,200,391232.0,,TRAIN
240,TRD100239,2026-08-14,SETTLED,INSTRUCTED,KOTAK-CUST,2000,25841500.0,SSI-IN-0203,TEST
241,TRD100240,2026-08-22,SETTLED,INSTRUCTED,ICICI-CUST,200,168858.0,SSI-IN-0091,TRAIN
242,TRD100241,2026-08-22,SETTLED,INSTRUCTED,HDFC-CUST,1000,2851810.0,SSI-IN-0147,TRAIN
243,TRD100242,2026-08-04,SETTLED,INSTRUCTED,NOMURA-BROKER,250,490447.5,SSI-JP-3389,TRAIN
244,TRD100243,2026-08-08,SETTLED,INSTRUCTED,ICICI-CUST,500,617570.0,SSI-IN-0091,TRAIN
245,TRD100244,2026-08-19,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,5547225.0,SSI-DE-5510,TRAIN
246,TRD100245,2026-08-03,SETTLED,INSTRUCTED,NOMURA-BROKER,500,1369865.0,SSI-JP-3389,TEST
247,TRD100246,2026-08-14,SETTLED,INSTRUCTED,NOMURA-BROKER,1000,4118150.0,SSI-JP-3389,TRAIN
248,TRD100247,2026-08-17,SETTLED,INSTRUCTED,KOTAK-CUST,250,211392.5,SSI-IN-0203,TEST
249,TRD100248,2026-08-21,SETTLED,INSTRUCTED,HDFC-CUST,1500,911670.0,SSI-IN-0147,TRAIN
250,TRD100249,2026-08-11,SETTLED,INSTRUCTED,KOTAK-CUST,200,822732.0,SSI-IN-0203,TRAIN
251,TRD100250,2026-08-03,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,3774980.0,SSI-JP-3389,TRAIN
252,TRD100251,2026-08-22,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,100,123553.0,SSI-DE-5510,TRAIN
253,TRD100252,2026-08-16,SETTLED,INSTRUCTED,ICICI-CUST,250,715110.0,SSI-IN-0091,TEST
254,TRD100253,2026-08-20,SETTLED,INSTRUCTED,ICICI-CUST,1000,1672890.0,SSI-IN-0091,TRAIN
255,TRD100254,2026-08-04,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,845130.0,SSI-US-7742,TRAIN
256,TRD100255,2026-08-09,SETTLED,INSTRUCTED,ICICI-CUST,1000,1692930.0,SSI-IN-0091,TRAIN
257,TRD100256,2026-08-05,SETTLED,INSTRUCTED,KOTAK-CUST,1500,706260.0,SSI-IN-0203,TRAIN
258,TRD100257,2026-08-17,SETTLED,INSTRUCTED,HDFC-CUST,750,1258837.5,SSI-IN-0147,TRAIN
259,TRD100258,2026-08-16,SETTLED,INSTRUCTED,ICICI-CUST,200,2594756.0,SSI-IN-0091,TRAIN
260,TRD100259,2026-08-11,SETTLED,INSTRUCTED,KOTAK-CUST,200,122132.0,SSI-IN-0203,TRAIN
261,TRD100260,2026-08-05,SETTLED,INSTRUCTED,HDFC-CUST,1000,2745840.0,SSI-IN-0147,TEST
262,TRD100261,2026-08-19,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,5465180.0,SSI-US-7742,TRAIN
263,TRD100262,2026-08-04,SETTLED,INSTRUCTED,ICICI-CUST,250,687167.5,SSI-IN-0091,TRAIN
264,TRD100263,2026-08-15,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,1221020.0,SSI-US-7742,TRAIN
265,TRD100264,2026-08-18,SETTLED,INSTRUCTED,KOTAK-CUST,200,169036.0,SSI-IN-0203,TEST
266,TRD100265,2026-08-03,SETTLED,INSTRUCTED,ICICI-CUST,250,685937.5,SSI-IN-0091,TRAIN
267,TRD100266,2026-08-09,SETTLED,INSTRUCTED,KOTAK-CUST,250,471737.5,SSI-IN-0203,TRAIN
268,TRD100267,2026-08-19,SETTLED,INSTRUCTED,KOTAK-CUST,500,621240.0,SSI-IN-0203,TRAIN
269,TRD100268,2026-08-07,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,236056.0,SSI-US-7742,TRAIN
270,TRD100269,2026-08-20,SETTLED,INSTRUCTED,ICICI-CUST,1000,1962400.0,SSI-IN-0091,TRAIN
271,TRD100270,2026-08-20,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,2141107.5,SSI-DE-5510,TRAIN
272,TRD100271,2026-08-11,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,129517.5,SSI-DE-5510,TRAIN
273,TRD100272,2026-08-03,SETTLED,INSTRUCTED,HDFC-CUST,2000,2471000.0,SSI-IN-0147,TRAIN
274,TRD100273,2026-08-22,SETTLED,INSTRUCTED,HDFC-CUST,2000,935020.0,SSI-IN-0147,TRAIN
275,TRD100274,2026-08-06,SETTLED,INSTRUCTED,KOTAK-CUST,1000,613250.0,SSI-IN-0203,TRAIN
276,TRD100275,2026-08-16,SETTLED,INSTRUCTED,HDFC-CUST,2000,3337760.0,SSI-IN-0147,TRAIN
277,TRD100276,2026-08-21,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,2147400.0,SSI-DE-5510,TRAIN
278,TRD100277,2026-08-12,SETTLED,INSTRUCTED,HDFC-CUST,1000,13036300.0,SSI-IN-0147,TRAIN
279,TRD100278,2026-08-11,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,7360200.0,SSI-DE-5510,TRAIN
280,TRD100279,2026-08-08,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,3396580.0,SSI-US-7742,TRAIN
281,TRD100280,2026-08-22,FAILED,INCORRECT,NOMURA-BROKER,750,2137762.5,SSI-IN-0203,TRAIN
282,TRD100281,2026-08-15,SETTLED,INSTRUCTED,HDFC-CUST,100,369293.0,SSI-IN-0147,TRAIN
283,TRD100282,2026-08-14,SETTLED,INSTRUCTED,ICICI-CUST,1500,4112880.0,SSI-IN-0091,TEST
284,TRD100283,2026-08-22,PENDING,INSTRUCTED,DEUTSCHE-BROKER,750,2748345.0,SSI-DE-5510,TEST
285,TRD100284,2026-08-12,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,377658.0,SSI-US-7742,TRAIN
286,TRD100285,2026-08-03,SETTLED,INSTRUCTED,ICICI-CUST,1500,2512800.0,SSI-IN-0091,TRAIN
287,TRD100286,2026-08-06,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,5492260.0,SSI-US-7742,TRAIN
288,TRD100287,2026-08-21,SETTLED,INSTRUCTED,NOMURA-BROKER,1000,171870.0,SSI-JP-3389,TRAIN
289,TRD100288,2026-08-11,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,7375660.0,SSI-DE-5510,TRAIN
290,TRD100289,2026-08-20,SETTLED,INSTRUCTED,KOTAK-CUST,200,169932.0,SSI-IN-0203,TRAIN
291,TRD100290,2026-08-20,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,621775.0,SSI-DE-5510,TEST
292,TRD100291,2026-08-05,SETTLED,INSTRUCTED,HDFC-CUST,500,940725.0,SSI-IN-0147,TRAIN
293,TRD100292,2026-08-08,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,1263975.0,SSI-DE-5510,TEST
294,TRD100293,2026-08-19,SETTLED,INSTRUCTED,KOTAK-CUST,250,152615.0,SSI-IN-0203,TEST
295,TRD100294,2026-08-19,SETTLED,INSTRUCTED,KOTAK-CUST,250,211315.0,SSI-IN-0203,TRAIN
296,TRD100295,2026-08-09,SETTLED,INSTRUCTED,KOTAK-CUST,2000,2353240.0,SSI-IN-0203,TEST
297,TRD100296,2026-08-17,PENDING,MISSING,KOTAK-CUST,750,932505.0,,TRAIN
298,TRD100297,2026-08-20,SETTLED,INSTRUCTED,NOMURA-BROKER,750,2754255.0,SSI-JP-3389,TRAIN
299,TRD100298,2026-08-06,SETTLED,INSTRUCTED,KOTAK-CUST,1000,13039010.0,SSI-IN-0203,TRAIN
300,TRD100299,2026-08-16,SETTLED,INSTRUCTED,NOMURA-BROKER,200,121882.0,SSI-JP-3389,TRAIN
301,TRD100300,2026-08-10,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,840345.0,SSI-US-7742,TEST
302,TRD100301,2026-08-18,SETTLED,INSTRUCTED,HDFC-CUST,500,2055070.0,SSI-IN-0147,TRAIN
303,TRD100302,2026-08-17,SETTLED,INSTRUCTED,ICICI-CUST,1500,6170640.0,SSI-IN-0091,TEST
304,TRD100303,2026-08-17,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,919180.0,SSI-DE-5510,TEST
305,TRD100304,2026-08-04,SETTLED,INSTRUCTED,NOMURA-BROKER,750,635122.5,SSI-JP-3389,TEST
306,TRD100305,2026-08-07,SETTLED,INSTRUCTED,ICICI-CUST,250,43077.5,SSI-IN-0091,TRAIN
307,TRD100306,2026-08-02,SETTLED,INSTRUCTED,KOTAK-CUST,750,1423065.0,SSI-IN-0203,TRAIN
308,TRD100307,2026-08-19,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,2493740.0,SSI-US-7742,TEST
309,TRD100308,2026-08-05,SETTLED,INSTRUCTED,KOTAK-CUST,2000,25901020.0,SSI-IN-0203,TEST
310,TRD100309,2026-08-02,SETTLED,INSTRUCTED,NOMURA-BROKER,750,1469985.0,SSI-JP-3389,TRAIN
311,TRD100310,2026-08-22,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,588210.0,SSI-DE-5510,TRAIN
312,TRD100311,2026-08-07,SETTLED,INSTRUCTED,HDFC-CUST,1500,6191580.0,SSI-IN-0147,TRAIN
313,TRD100312,2026-08-14,SETTLED,INSTRUCTED,HDFC-CUST,500,85800.0,SSI-IN-0147,TRAIN
314,TRD100313,2026-08-20,SETTLED,INSTRUCTED,ICICI-CUST,750,634725.0,SSI-IN-0091,TRAIN
315,TRD100314,2026-08-05,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,303840.0,SSI-DE-5510,TRAIN
316,TRD100315,2026-08-27,PENDING,INSTRUCTED,KOTAK-CUST,750,1270215.0,SSI-IN-0203,TRAIN
317,TRD100316,2026-08-16,SETTLED,INSTRUCTED,NOMURA-BROKER,250,418707.5,SSI-JP-3389,TRAIN
318,TRD100317,2026-08-08,SETTLED,INSTRUCTED,HDFC-CUST,2000,1223840.0,SSI-IN-0147,TRAIN
319,TRD100318,2026-08-20,SETTLED,INSTRUCTED,ICICI-CUST,1000,3664620.0,SSI-IN-0091,TEST
320,TRD100319,2026-08-18,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,294072.5,SSI-DE-5510,TEST
321,TRD100320,2026-08-20,PENDING,INSTRUCTED,DEUTSCHE-BROKER,2000,1215700.0,SSI-DE-5510,TRAIN
322,TRD100321,2026-08-03,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,2834220.0,SSI-US-7742,TRAIN
323,TRD100322,2026-08-02,SETTLED,INSTRUCTED,NOMURA-BROKER,100,60971.0,SSI-JP-3389,TRAIN
324,TRD100323,2026-08-04,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,4269105.0,SSI-US-7742,TRAIN
325,TRD100324,2026-08-15,SETTLED,INSTRUCTED,HDFC-CUST,2000,343280.0,SSI-IN-0147,TRAIN
326,TRD100325,2026-08-14,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,1267740.0,SSI-DE-5510,TEST
327,TRD100326,2026-08-19,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1000,1948240.0,SSI-DE-5510,TRAIN
328,TRD100327,2026-08-11,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,100,1301325.0,SSI-DE-5510,TRAIN
329,TRD100328,2026-08-13,SETTLED,INSTRUCTED,HDFC-CUST,500,6473615.0,SSI-IN-0147,TEST
330,TRD100329,2026-08-15,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,34328.0,SSI-US-7742,TRAIN
331,TRD100330,2026-08-03,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,200,333702.0,SSI-DE-5510,TRAIN
332,TRD100331,2026-08-09,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,60975.0,SSI-US-7742,TRAIN
333,TRD100332,2026-08-20,SETTLED,INSTRUCTED,KOTAK-CUST,750,1413952.5,SSI-IN-0203,TEST
334,TRD100333,2026-08-19,SETTLED,INSTRUCTED,HDFC-CUST,250,311707.5,SSI-IN-0147,TRAIN
335,TRD100334,2026-08-20,SETTLED,INSTRUCTED,NOMURA-BROKER,100,124150.0,SSI-JP-3389,TRAIN
336,TRD100335,2026-08-13,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,7326940.0,SSI-JP-3389,TRAIN
337,TRD100336,2026-08-11,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,914685.0,SSI-DE-5510,TRAIN
338,TRD100337,2026-08-06,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,835930.0,SSI-DE-5510,TRAIN
339,TRD100338,2026-08-10,SETTLED,INSTRUCTED,HDFC-CUST,250,422127.5,SSI-IN-0147,TEST
340,TRD100339,2026-08-04,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,346100.0,SSI-US-7742,TRAIN
341,TRD100340,2026-08-21,SETTLED,INSTRUCTED,ICICI-CUST,1500,1864425.0,SSI-IN-0091,TEST
342,TRD100341,2026-08-12,PENDING,MISSING,KOTAK-CUST,500,1372515.0,,TRAIN
343,TRD100342,2026-08-06,SETTLED,INSTRUCTED,NOMURA-BROKER,500,86625.0,SSI-JP-3389,TRAIN
344,TRD100343,2026-08-09,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,304860.0,SSI-US-7742,TRAIN
345,TRD100344,2026-08-13,SETTLED,INSTRUCTED,KOTAK-CUST,2000,3381940.0,SSI-IN-0203,TRAIN
346,TRD100345,2026-08-21,PENDING,INSTRUCTED,KOTAK-CUST,2000,7357800.0,SSI-IN-0203,TEST
347,TRD100346,2026-08-09,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,1262640.0,SSI-JP-3389,TEST
348,TRD100347,2026-08-08,SETTLED,INSTRUCTED,KOTAK-CUST,1500,1857390.0,SSI-IN-0203,TEST
349,TRD100348,2026-08-22,SETTLED,INSTRUCTED,NOMURA-BROKER,500,590120.0,SSI-JP-3389,TRAIN
350,TRD100349,2026-08-23,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,5516820.0,SSI-JP-3389,TEST
351,TRD100350,2026-08-19,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1000,1884050.0,SSI-DE-5510,TRAIN
352,TRD100351,2026-08-04,SETTLED,INSTRUCTED,NOMURA-BROKER,100,369263.0,SSI-JP-3389,TRAIN
353,TRD100352,2026-08-09,SETTLED,INSTRUCTED,ICICI-CUST,250,424047.5,SSI-IN-0091,TEST
354,TRD100353,2026-08-21,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,3346160.0,SSI-JP-3389,TRAIN
355,TRD100354,2026-08-15,SETTLED,INSTRUCTED,ICICI-CUST,100,285142.0,SSI-IN-0091,TRAIN
356,TRD100355,2026-08-15,SETTLED,INSTRUCTED,HDFC-CUST,750,2746785.0,SSI-IN-0147,TRAIN
357,TRD100356,2026-08-21,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,250,917655.0,SSI-US-7742,TEST
358,TRD100357,2026-08-14,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,1853370.0,SSI-DE-5510,TRAIN
359,TRD100358,2026-08-22,SETTLED,INSTRUCTED,ICICI-CUST,200,248542.0,SSI-IN-0091,TRAIN
360,TRD100359,2026-08-03,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,2536935.0,SSI-JP-3389,TRAIN
361,TRD100360,2026-08-22,SETTLED,INSTRUCTED,KOTAK-CUST,2000,8269960.0,SSI-IN-0203,TEST
362,TRD100361,2026-08-20,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,840960.0,SSI-DE-5510,TRAIN
363,TRD100362,2026-08-10,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,34554.0,SSI-US-7742,TEST
364,TRD100363,2026-08-08,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,171610.0,SSI-US-7742,TRAIN
365,TRD100364,2026-08-20,SETTLED,INSTRUCTED,HDFC-CUST,200,34420.0,SSI-IN-0147,TRAIN
366,TRD100365,2026-08-04,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,250,423827.5,SSI-US-7742,TRAIN
367,TRD100366,2026-08-04,SETTLED,INSTRUCTED,KOTAK-CUST,1500,6164565.0,SSI-IN-0203,TEST
368,TRD100367,2026-08-16,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,2143935.0,SSI-DE-5510,TRAIN
369,TRD100368,2026-08-20,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,5516460.0,SSI-JP-3389,TRAIN
370,TRD100369,2026-08-04,SETTLED,INSTRUCTED,ICICI-CUST,750,2065335.0,SSI-IN-0091,TRAIN
371,TRD100370,2026-08-12,SETTLED,INSTRUCTED,KOTAK-CUST,250,423612.5,SSI-IN-0203,TRAIN
372,TRD100371,2026-08-12,PENDING,INSTRUCTED,ICICI-CUST,750,2136690.0,SSI-IN-0091,TRAIN
373,TRD100372,2026-08-19,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,2833995.0,SSI-US-7742,TRAIN
374,TRD100373,2026-08-04,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,569268.0,SSI-US-7742,TRAIN
375,TRD100374,2026-08-04,SETTLED,INSTRUCTED,NOMURA-BROKER,750,2136030.0,SSI-JP-3389,TRAIN
376,TRD100375,2026-08-10,SETTLED,INSTRUCTED,KOTAK-CUST,1500,2923860.0,SSI-IN-0203,TEST
377,TRD100376,2026-08-10,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,200,376802.0,SSI-DE-5510,TRAIN
378,TRD100377,2026-08-09,SETTLED,INSTRUCTED,NOMURA-BROKER,200,548358.0,SSI-JP-3389,TRAIN
379,TRD100378,2026-08-02,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,200,93438.0,SSI-DE-5510,TRAIN
380,TRD100379,2026-08-15,SETTLED,INSTRUCTED,NOMURA-BROKER,1000,2743960.0,SSI-JP-3389,TRAIN
381,TRD100380,2026-08-07,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,422710.0,SSI-DE-5510,TRAIN
382,TRD100381,2026-08-09,SETTLED,INSTRUCTED,KOTAK-CUST,2000,1226400.0,SSI-IN-0203,TRAIN
383,TRD100382,2026-08-25,PENDING,INSTRUCTED,HDFC-CUST,1500,19443720.0,SSI-IN-0147,TRAIN
384,TRD100383,2026-08-08,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,1226100.0,SSI-DE-5510,TRAIN
385,TRD100384,2026-08-06,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,19503675.0,SSI-JP-3389,TRAIN
386,TRD100385,2026-08-14,SETTLED,INSTRUCTED,ICICI-CUST,250,310867.5,SSI-IN-0091,TRAIN
387,TRD100386,2026-08-15,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,1770990.0,SSI-US-7742,TRAIN
388,TRD100387,2026-08-09,SETTLED,INSTRUCTED,NOMURA-BROKER,200,121594.0,SSI-JP-3389,TRAIN
389,TRD100388,2026-08-22,SETTLED,INSTRUCTED,NOMURA-BROKER,100,195694.0,SSI-JP-3389,TRAIN
390,TRD100389,2026-08-05,SETTLED,INSTRUCTED,KOTAK-CUST,1500,4102170.0,SSI-IN-0203,TRAIN
391,TRD100390,2026-08-20,SETTLED,INSTRUCTED,NOMURA-BROKER,1000,468390.0,SSI-JP-3389,TRAIN
392,TRD100391,2026-08-15,SETTLED,INSTRUCTED,ICICI-CUST,2000,5678460.0,SSI-IN-0091,TRAIN
393,TRD100392,2026-08-08,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,633202.5,SSI-US-7742,TEST
394,TRD100393,2026-08-16,SETTLED,INSTRUCTED,KOTAK-CUST,200,93722.0,SSI-IN-0203,TEST
395,TRD100394,2026-08-12,SETTLED,INSTRUCTED,NOMURA-BROKER,200,567378.0,SSI-JP-3389,TEST
396,TRD100395,2026-08-19,SETTLED,INSTRUCTED,HDFC-CUST,500,86240.0,SSI-IN-0147,TRAIN
397,TRD100396,2026-08-22,SETTLED,INSTRUCTED,HDFC-CUST,500,235150.0,SSI-IN-0147,TRAIN
398,TRD100397,2026-08-08,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,100,169441.0,SSI-DE-5510,TRAIN
399,TRD100398,2026-08-04,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,1421055.0,SSI-US-7742,TEST
400,TRD100399,2026-08-05,SETTLED,INSTRUCTED,KOTAK-CUST,1000,843040.0,SSI-IN-0203,TRAIN
401,TRD100400,2026-08-20,SETTLED,INSTRUCTED,ICICI-CUST,1500,1772340.0,SSI-IN-0091,TRAIN
402,TRD100401,2026-08-11,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,25990460.0,SSI-US-7742,TRAIN
403,TRD100402,2026-08-05,SETTLED,INSTRUCTED,HDFC-CUST,200,168678.0,SSI-IN-0147,TRAIN
404,TRD100403,2026-08-06,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,5515710.0,SSI-US-7742,TRAIN
405,TRD100404,2026-08-22,SETTLED,INSTRUCTED,HDFC-CUST,2000,3785720.0,SSI-IN-0147,TEST
406,TRD100405,2026-08-16,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,250,309230.0,SSI-US-7742,TRAIN
407,TRD100406,2026-08-14,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,5680280.0,SSI-US-7742,TRAIN
408,TRD100407,2026-08-16,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,3908100.0,SSI-DE-5510,TRAIN
409,TRD100408,2026-08-09,SETTLED,INSTRUCTED,KOTAK-CUST,100,118374.0,SSI-IN-0203,TRAIN
410,TRD100409,2026-08-16,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,1252230.0,SSI-US-7742,TRAIN
411,TRD100410,2026-08-19,SETTLED,INSTRUCTED,KOTAK-CUST,200,235502.0,SSI-IN-0203,TRAIN
412,TRD100411,2026-08-05,PENDING,MISSING,NOMURA-BROKER,500,1849085.0,,TRAIN
413,TRD100412,2026-08-13,SETTLED,INSTRUCTED,ICICI-CUST,100,1297348.0,SSI-IN-0091,TRAIN
414,TRD100413,2026-08-20,SETTLED,INSTRUCTED,NOMURA-BROKER,500,1368815.0,SSI-JP-3389,TRAIN
415,TRD100414,2026-08-08,SETTLED,INSTRUCTED,ICICI-CUST,250,473920.0,SSI-IN-0091,TRAIN
416,TRD100415,2026-08-11,SETTLED,INSTRUCTED,KOTAK-CUST,250,294542.5,SSI-IN-0203,TRAIN
417,TRD100416,2026-08-10,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,2847330.0,SSI-JP-3389,TRAIN
418,TRD100417,2026-08-09,SETTLED,INSTRUCTED,NOMURA-BROKER,250,419685.0,SSI-JP-3389,TRAIN
419,TRD100418,2026-08-14,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,1419540.0,SSI-DE-5510,TRAIN
420,TRD100419,2026-08-13,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,1270267.5,SSI-DE-5510,TRAIN
421,TRD100420,2026-08-04,SETTLED,INSTRUCTED,NOMURA-BROKER,100,118460.0,SSI-JP-3389,TRAIN
422,TRD100421,2026-08-14,SETTLED,INSTRUCTED,HDFC-CUST,200,2603676.0,SSI-IN-0147,TRAIN
423,TRD100422,2026-08-11,SETTLED,INSTRUCTED,KOTAK-CUST,750,351052.5,SSI-IN-0203,TRAIN
424,TRD100423,2026-08-03,PENDING,MISSING,ICICI-CUST,1000,2756420.0,,TEST
425,TRD100424,2026-08-07,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,200,572548.0,SSI-DE-5510,TRAIN
426,TRD100425,2026-08-06,SETTLED,INSTRUCTED,NOMURA-BROKER,500,849390.0,SSI-JP-3389,TRAIN
427,TRD100426,2026-08-13,SETTLED,INSTRUCTED,KOTAK-CUST,750,9695415.0,SSI-IN-0203,TRAIN
428,TRD100427,2026-08-22,SETTLED,INSTRUCTED,KOTAK-CUST,250,486732.5,SSI-IN-0203,TRAIN
429,TRD100428,2026-08-02,SETTLED,INSTRUCTED,HDFC-CUST,200,391936.0,SSI-IN-0147,TRAIN
430,TRD100429,2026-08-16,SETTLED,INSTRUCTED,ICICI-CUST,500,945335.0,SSI-IN-0091,TEST
431,TRD100430,2026-08-15,PENDING,MISSING,NOMURA-BROKER,200,2608672.0,,TRAIN
432,TRD100431,2026-08-05,FAILED,INCORRECT,ICICI-CUST,500,2057965.0,SSI-IN-0203,TRAIN
433,TRD100432,2026-08-06,SETTLED,INSTRUCTED,NOMURA-BROKER,750,128865.0,SSI-JP-3389,TRAIN
